fips,county_name,acs_vintage,total_pop,median_hh_income,median_age,poverty_universe,poverty_below,poverty_rate,race_total,race_white,race_black,pct_white,pct_black,pop_under_18,pct_under_18,pop_21plus,pct_21plus
5133,"Sevier County, Arkansas",2014,17250.0,36218.0,34.5,16993.0,3845.0,0.2263,17250.0,11255.0,817.0,0.6525,0.0474,5043.0,0.2923,12207.0,0.7077
5013,"Calhoun County, Arkansas",2014,5266.0,35000.0,44.9,5144.0,860.0,0.1672,5266.0,3895.0,1303.0,0.7397,0.2474,977.0,0.1855,4289.0,0.8145
5011,"Bradley County, Arkansas",2014,11316.0,33745.0,40.3,11170.0,3289.0,0.2944,11316.0,6835.0,3240.0,0.604,0.2863,2634.0,0.2328,8682.0,0.7672
5075,"Lawrence County, Arkansas",2014,17163.0,33481.0,40.8,16466.0,3883.0,0.2358,17163.0,16716.0,137.0,0.974,0.008,3834.0,0.2234,13329.0,0.7766
5113,"Polk County, Arkansas",2014,20454.0,33558.0,43.5,20311.0,4475.0,0.2203,20454.0,18949.0,46.0,0.9264,0.0022,4824.0,0.2358,15630.0,0.7642
5029,"Conway County, Arkansas",2014,21175.0,37314.0,40.1,20899.0,4737.0,0.2267,21175.0,18145.0,2502.0,0.8569,0.1182,4956.0,0.234,16219.0,0.766
5101,"Newton County, Arkansas",2014,8131.0,32500.0,47.5,8065.0,1644.0,0.2038,8131.0,7755.0,4.0,0.9538,0.0005,1642.0,0.2019,6489.0,0.7981
5081,"Little River County, Arkansas",2014,12852.0,39494.0,41.1,12520.0,2058.0,0.1644,12852.0,9558.0,2630.0,0.7437,0.2046,2975.0,0.2315,9877.0,0.7685
5085,"Lonoke County, Arkansas",2014,70118.0,52805.0,35.4,69352.0,9166.0,0.1322,70118.0,62852.0,4319.0,0.8964,0.0616,18923.0,0.2699,51195.0,0.7301
5091,"Miller County, Arkansas",2014,43537.0,40829.0,37.6,42367.0,8455.0,0.1996,43537.0,31251.0,10772.0,0.7178,0.2474,10540.0,0.2421,32997.0,0.7579
5123,"St. Francis County, Arkansas",2014,27642.0,31336.0,37.2,23830.0,6589.0,0.2765,27642.0,12228.0,14261.0,0.4424,0.5159,6413.0,0.232,21229.0,0.768
5145,"White County, Arkansas",2014,78275.0,42852.0,36.0,74385.0,13489.0,0.1813,78275.0,71425.0,3390.0,0.9125,0.0433,18579.0,0.2374,59696.0,0.7626
5099,"Nevada County, Arkansas",2015,8793.0,30691.0,41.8,8617.0,2424.0,0.2813,8793.0,5908.0,2705.0,0.6719,0.3076,2093.0,0.238,6700.0,0.762
5037,"Cross County, Arkansas",2015,17467.0,38103.0,40.1,17204.0,3461.0,0.2012,17467.0,13078.0,4022.0,0.7487,0.2303,4290.0,0.2456,13177.0,0.7544
5039,"Dallas County, Arkansas",2015,7868.0,34084.0,43.4,7348.0,1141.0,0.1553,7868.0,4361.0,3243.0,0.5543,0.4122,1853.0,0.2355,6015.0,0.7645
5027,"Columbia County, Arkansas",2015,24327.0,36619.0,36.0,22712.0,5823.0,0.2564,24327.0,14608.0,8659.0,0.6005,0.3559,5300.0,0.2179,19027.0,0.7821
5125,"Saline County, Arkansas",2015,113833.0,55817.0,38.7,112143.0,10176.0,0.0907,113833.0,102920.0,6639.0,0.9041,0.0583,27262.0,0.2395,86571.0,0.7605
5141,"Van Buren County, Arkansas",2015,17002.0,32312.0,47.1,16737.0,3574.0,0.2135,17002.0,16194.0,151.0,0.9525,0.0089,3393.0,0.1996,13609.0,0.8004
5065,"Izard County, Arkansas",2015,13480.0,32630.0,48.1,12679.0,2663.0,0.21,13480.0,13071.0,162.0,0.9697,0.012,2494.0,0.185,10986.0,0.815
5063,"Independence County, Arkansas",2015,36952.0,36265.0,38.7,35712.0,7783.0,0.2179,36952.0,34885.0,759.0,0.9441,0.0205,8853.0,0.2396,28099.0,0.7604
5079,"Lincoln County, Arkansas",2015,14062.0,32580.0,37.5,9818.0,2257.0,0.2299,14062.0,9361.0,4369.0,0.6657,0.3107,2542.0,0.1808,11520.0,0.8192
5083,"Logan County, Arkansas",2015,22001.0,35325.0,42.8,21496.0,4158.0,0.1934,22001.0,20497.0,407.0,0.9316,0.0185,5017.0,0.228,16984.0,0.772
5053,"Grant County, Arkansas",2015,18054.0,46171.0,39.6,17825.0,2134.0,0.1197,18054.0,16939.0,686.0,0.9382,0.038,4267.0,0.2363,13787.0,0.7637
5035,"Crittenden County, Arkansas",2015,49765.0,38004.0,34.6,49016.0,11802.0,0.2408,49765.0,22677.0,25306.0,0.4557,0.5085,13938.0,0.2801,35827.0,0.7199
5047,"Franklin County, Arkansas",2015,17866.0,39285.0,40.4,17534.0,3854.0,0.2198,17866.0,16939.0,163.0,0.9481,0.0091,4244.0,0.2375,13622.0,0.7625
5045,"Faulkner County, Arkansas",2015,119343.0,51223.0,31.6,114592.0,17768.0,0.1551,119343.0,100363.0,13488.0,0.841,0.113,28659.0,0.2401,90684.0,0.7599
5109,"Pike County, Arkansas",2015,11087.0,33097.0,41.4,10894.0,2199.0,0.2019,11087.0,9899.0,348.0,0.8928,0.0314,2614.0,0.2358,8473.0,0.7642
5069,"Jefferson County, Arkansas",2015,73548.0,36747.0,38.5,67559.0,17205.0,0.2547,73548.0,30523.0,40881.0,0.415,0.5558,17125.0,0.2328,56423.0,0.7672
5089,"Marion County, Arkansas",2015,16458.0,34195.0,51.3,16258.0,3064.0,0.1885,16458.0,15895.0,42.0,0.9658,0.0026,2870.0,0.1744,13588.0,0.8256
5097,"Montgomery County, Arkansas",2015,9197.0,33037.0,48.5,9027.0,1620.0,0.1795,9197.0,8684.0,68.0,0.9442,0.0074,1793.0,0.195,7404.0,0.805
5127,"Scott County, Arkansas",2015,10870.0,37321.0,41.3,10769.0,2165.0,0.201,10870.0,9727.0,18.0,0.8948,0.0017,2654.0,0.2442,8216.0,0.7558
5129,"Searcy County, Arkansas",2015,7965.0,33083.0,47.0,7860.0,1855.0,0.236,7965.0,7609.0,22.0,0.9553,0.0028,1640.0,0.2059,6325.0,0.7941
5131,"Sebastian County, Arkansas",2015,127273.0,38575.0,36.9,124958.0,28975.0,0.2319,127273.0,103610.0,8000.0,0.8141,0.0629,31450.0,0.2471,95823.0,0.7529
5033,"Crawford County, Arkansas",2015,61748.0,41268.0,38.8,61060.0,11304.0,0.1851,61748.0,56153.0,699.0,0.9094,0.0113,15655.0,0.2535,46093.0,0.7465
5007,"Benton County, Arkansas",2015,238198.0,56239.0,35.0,235245.0,28804.0,0.1224,238198.0,209445.0,3551.0,0.8793,0.0149,64698.0,0.2716,173500.0,0.7284
5017,"Chicot County, Arkansas",2015,11353.0,28913.0,43.4,10684.0,3385.0,0.3168,11353.0,4862.0,6121.0,0.4283,0.5392,2614.0,0.2302,8739.0,0.7698
5059,"Hot Spring County, Arkansas",2015,33316.0,40000.0,40.9,31279.0,5975.0,0.191,33316.0,28587.0,3883.0,0.8581,0.1166,7223.0,0.2168,26093.0,0.7832
5071,"Johnson County, Arkansas",2015,25930.0,34139.0,38.1,25229.0,5574.0,0.2209,25930.0,23828.0,497.0,0.9189,0.0192,6313.0,0.2435,19617.0,0.7565
5077,"Lee County, Arkansas",2015,9966.0,28393.0,40.6,8425.0,2304.0,0.2735,9966.0,4258.0,5622.0,0.4273,0.5641,1940.0,0.1947,8026.0,0.8053
5087,"Madison County, Arkansas",2015,15702.0,37691.0,41.8,15542.0,3183.0,0.2048,15702.0,14896.0,73.0,0.9487,0.0046,3715.0,0.2366,11987.0,0.7634
5049,"Fulton County, Arkansas",2015,12224.0,37066.0,48.0,11949.0,2383.0,0.1994,12224.0,11853.0,15.0,0.9696,0.0012,2470.0,0.2021,9754.0,0.7979
5061,"Howard County, Arkansas",2015,13555.0,34229.0,38.6,13333.0,2910.0,0.2183,13555.0,9172.0,2955.0,0.6767,0.218,3542.0,0.2613,10013.0,0.7387
5093,"Mississippi County, Arkansas",2015,44864.0,34612.0,35.6,44004.0,11781.0,0.2677,44864.0,27694.0,15543.0,0.6173,0.3464,12136.0,0.2705,32728.0,0.7295
5117,"Prairie County, Arkansas",2015,8402.0,35833.0,45.4,8257.0,1766.0,0.2139,8402.0,7236.0,1035.0,0.8612,0.1232,1748.0,0.208,6654.0,0.792
5139,"Union County, Arkansas",2015,40633.0,38678.0,39.7,40041.0,8172.0,0.2041,40633.0,26276.0,13323.0,0.6467,0.3279,9682.0,0.2383,30951.0,0.7617
5023,"Cleburne County, Arkansas",2015,25711.0,42905.0,47.1,25292.0,3676.0,0.1453,25711.0,24992.0,133.0,0.972,0.0052,5098.0,0.1983,20613.0,0.8017
5025,"Cleveland County, Arkansas",2015,8510.0,43158.0,42.4,8429.0,1751.0,0.2077,8510.0,7379.0,935.0,0.8671,0.1099,2011.0,0.2363,6499.0,0.7637
5057,"Hempstead County, Arkansas",2015,22336.0,32122.0,39.1,22026.0,5940.0,0.2697,22336.0,14612.0,6660.0,0.6542,0.2982,5889.0,0.2637,16447.0,0.7363
5135,"Sharp County, Arkansas",2015,17055.0,30691.0,47.2,16701.0,3944.0,0.2362,17055.0,16320.0,69.0,0.9569,0.004,3599.0,0.211,13456.0,0.789
5143,"Washington County, Arkansas",2015,216432.0,43524.0,31.2,208522.0,41846.0,0.2007,216432.0,170301.0,7185.0,0.7869,0.0332,54576.0,0.2522,161856.0,0.7478
5003,"Ashley County, Arkansas",2015,21229.0,34263.0,41.4,20978.0,4352.0,0.2075,21229.0,15037.0,5517.0,0.7083,0.2599,5007.0,0.2359,16222.0,0.7641
5031,"Craighead County, Arkansas",2015,101409.0,42475.0,33.5,97526.0,19715.0,0.2022,101409.0,82478.0,13860.0,0.8133,0.1367,25138.0,0.2479,76271.0,0.7521
5073,"Lafayette County, Arkansas",2015,7270.0,31194.0,45.0,7090.0,1731.0,0.2441,7270.0,4426.0,2777.0,0.6088,0.382,1518.0,0.2088,5752.0,0.7912
5105,"Perry County, Arkansas",2015,10300.0,42346.0,43.1,10171.0,1624.0,0.1597,10300.0,9649.0,214.0,0.9368,0.0208,2319.0,0.2251,7981.0,0.7749
5111,"Poinsett County, Arkansas",2015,24210.0,33070.0,40.2,23740.0,5416.0,0.2281,24210.0,21631.0,2002.0,0.8935,0.0827,5766.0,0.2382,18444.0,0.7618
5133,"Sevier County, Arkansas",2015,17268.0,36579.0,34.9,17005.0,3755.0,0.2208,17268.0,11455.0,841.0,0.6634,0.0487,5038.0,0.2918,12230.0,0.7082
5013,"Calhoun County, Arkansas",2015,5245.0,36899.0,44.9,5101.0,907.0,0.1778,5245.0,4007.0,1163.0,0.764,0.2217,1018.0,0.1941,4227.0,0.8059
5011,"Bradley County, Arkansas",2015,11206.0,33701.0,40.6,11085.0,3218.0,0.2903,11206.0,6790.0,3245.0,0.6059,0.2896,2610.0,0.2329,8596.0,0.7671
5075,"Lawrence County, Arkansas",2015,17029.0,32379.0,41.1,16345.0,3899.0,0.2385,17029.0,16569.0,153.0,0.973,0.009,3828.0,0.2248,13201.0,0.7752
5113,"Polk County, Arkansas",2015,20364.0,33702.0,43.1,20233.0,4878.0,0.2411,20364.0,18887.0,42.0,0.9275,0.0021,4800.0,0.2357,15564.0,0.7643
5029,"Conway County, Arkansas",2015,21110.0,37732.0,40.7,20861.0,4709.0,0.2257,21110.0,18030.0,2541.0,0.8541,0.1204,4887.0,0.2315,16223.0,0.7685
5101,"Newton County, Arkansas",2015,8052.0,34536.0,47.7,7988.0,1637.0,0.2049,8052.0,7679.0,0.0,0.9537,0.0,1611.0,0.2001,6441.0,0.7999
5081,"Little River County, Arkansas",2015,12720.0,36205.0,41.7,12429.0,2402.0,0.1933,12720.0,9383.0,2632.0,0.7377,0.2069,2935.0,0.2307,9785.0,0.7693
5085,"Lonoke County, Arkansas",2015,70691.0,53631.0,35.5,69913.0,8697.0,0.1244,70691.0,63145.0,4302.0,0.8933,0.0609,18887.0,0.2672,51804.0,0.7328
5091,"Miller County, Arkansas",2015,43652.0,40317.0,37.8,42389.0,8594.0,0.2027,43652.0,31173.0,10877.0,0.7141,0.2492,10558.0,0.2419,33094.0,0.7581
5123,"St. Francis County, Arkansas",2015,27345.0,32105.0,37.5,23608.0,5857.0,0.2481,27345.0,11879.0,14185.0,0.4344,0.5187,6282.0,0.2297,21063.0,0.7703
5145,"White County, Arkansas",2015,78660.0,42554.0,36.2,74765.0,14175.0,0.1896,78660.0,71674.0,3611.0,0.9112,0.0459,18641.0,0.237,60019.0,0.763
5021,"Clay County, Arkansas",2015,15400.0,32552.0,43.8,15223.0,3324.0,0.2184,15400.0,14841.0,56.0,0.9637,0.0036,3278.0,0.2129,12122.0,0.7871
5043,"Drew County, Arkansas",2015,18740.0,32819.0,37.5,17572.0,5023.0,0.2859,18740.0,12761.0,5395.0,0.6809,0.2879,4209.0,0.2246,14531.0,0.7754
5121,"Randolph County, Arkansas",2015,17695.0,34044.0,42.9,17297.0,3651.0,0.2111,17695.0,17084.0,123.0,0.9655,0.007,4037.0,0.2281,13658.0,0.7719
5009,"Boone County, Arkansas",2015,37227.0,39251.0,41.4,36619.0,6465.0,0.1765,37227.0,35939.0,132.0,0.9654,0.0035,8440.0,0.2267,28787.0,0.7733
5041,"Desha County, Arkansas",2015,12379.0,27197.0,39.4,12204.0,4029.0,0.3301,12379.0,6175.0,5949.0,0.4988,0.4806,3177.0,0.2566,9202.0,0.7434
5051,"Garland County, Arkansas",2015,96954.0,38733.0,44.1,94961.0,19802.0,0.2085,96954.0,82660.0,8095.0,0.8526,0.0835,20162.0,0.208,76792.0,0.792
5115,"Pope County, Arkansas",2015,62830.0,39810.0,35.2,59229.0,11818.0,0.1995,62830.0,57200.0,1989.0,0.9104,0.0317,14331.0,0.2281,48499.0,0.7719
5147,"Woodruff County, Arkansas",2015,6983.0,28993.0,43.9,6863.0,1612.0,0.2349,6983.0,4878.0,1869.0,0.6986,0.2677,1531.0,0.2192,5452.0,0.7808
5067,"Jackson County, Arkansas",2015,17597.0,31261.0,41.0,14273.0,3819.0,0.2676,17597.0,14005.0,3051.0,0.7959,0.1734,3583.0,0.2036,14014.0,0.7964
5137,"Stone County, Arkansas",2015,12512.0,29264.0,48.5,12385.0,3042.0,0.2456,12512.0,12102.0,5.0,0.9672,0.0004,2624.0,0.2097,9888.0,0.7903
5005,"Baxter County, Arkansas",2015,41040.0,35396.0,51.5,40536.0,6452.0,0.1592,41040.0,39707.0,135.0,0.9675,0.0033,7239.0,0.1764,33801.0,0.8236
5055,"Greene County, Arkansas",2015,43382.0,41286.0,38.3,42606.0,7572.0,0.1777,43382.0,41743.0,398.0,0.9622,0.0092,10702.0,0.2467,32680.0,0.7533
5107,"Phillips County, Arkansas",2015,20391.0,26844.0,37.8,20156.0,6882.0,0.3414,20391.0,7492.0,12545.0,0.3674,0.6152,5545.0,0.2719,14846.0,0.7281
5149,"Yell County, Arkansas",2015,21835.0,37804.0,39.1,21510.0,4009.0,0.1864,21835.0,17897.0,596.0,0.8196,0.0273,5495.0,0.2517,16340.0,0.7483
5019,"Clark County, Arkansas",2015,22751.0,35031.0,34.0,19890.0,4716.0,0.2371,22751.0,16685.0,5441.0,0.7334,0.2392,4460.0,0.196,18291.0,0.804
5095,"Monroe County, Arkansas",2015,7713.0,27647.0,45.2,7629.0,2501.0,0.3278,7713.0,4313.0,3138.0,0.5592,0.4068,1681.0,0.2179,6032.0,0.7821
5103,"Ouachita County, Arkansas",2015,25044.0,31293.0,42.7,24662.0,5948.0,0.2412,25044.0,14313.0,10064.0,0.5715,0.4019,5742.0,0.2293,19302.0,0.7707
5001,"Arkansas County, Arkansas",2015,18731.0,36411.0,41.4,18414.0,3705.0,0.2012,18731.0,13558.0,4811.0,0.7238,0.2568,4352.0,0.2323,14379.0,0.7677
5015,"Carroll County, Arkansas",2015,27635.0,36897.0,44.2,27328.0,5001.0,0.183,27635.0,26077.0,156.0,0.9436,0.0056,6222.0,0.2251,21413.0,0.7749
5119,"Pulaski County, Arkansas",2015,390463.0,46140.0,36.4,385137.0,67908.0,0.1763,390463.0,228915.0,139401.0,0.5863,0.357,92908.0,0.2379,297555.0,0.7621
5021,"Clay County, Arkansas",2016,15202.0,32404.0,44.0,15032.0,3340.0,0.2222,15202.0,14632.0,76.0,0.9625,0.005,3208.0,0.211,11994.0,0.789
5043,"Drew County, Arkansas",2016,18688.0,33092.0,36.8,17490.0,4851.0,0.2774,18688.0,12728.0,5369.0,0.6811,0.2873,4187.0,0.224,14501.0,0.776
5121,"Randolph County, Arkansas",2016,17584.0,36318.0,42.9,17171.0,3357.0,0.1955,17584.0,16981.0,184.0,0.9657,0.0105,3966.0,0.2255,13618.0,0.7745
5009,"Boone County, Arkansas",2016,37301.0,38664.0,42.4,36681.0,6409.0,0.1747,37301.0,36003.0,129.0,0.9652,0.0035,8275.0,0.2218,29026.0,0.7782
5041,"Desha County, Arkansas",2016,12234.0,26519.0,39.3,12064.0,3859.0,0.3199,12234.0,5993.0,5837.0,0.4899,0.4771,3139.0,0.2566,9095.0,0.7434
5051,"Garland County, Arkansas",2016,97119.0,40011.0,44.1,95184.0,19639.0,0.2063,97119.0,83060.0,7959.0,0.8552,0.082,20202.0,0.208,76917.0,0.792
5115,"Pope County, Arkansas",2016,63107.0,40534.0,34.9,59367.0,11620.0,0.1957,63107.0,57527.0,1888.0,0.9116,0.0299,14371.0,0.2277,48736.0,0.7723
5147,"Woodruff County, Arkansas",2016,6873.0,30383.0,43.8,6734.0,1622.0,0.2409,6873.0,4801.0,1831.0,0.6985,0.2664,1498.0,0.218,5375.0,0.782
5067,"Jackson County, Arkansas",2016,17495.0,31245.0,40.8,14262.0,3866.0,0.2711,17495.0,13874.0,2997.0,0.793,0.1713,3546.0,0.2027,13949.0,0.7973
5137,"Stone County, Arkansas",2016,12503.0,30486.0,49.1,12387.0,2925.0,0.2361,12503.0,12080.0,10.0,0.9662,0.0008,2509.0,0.2007,9994.0,0.7993
5005,"Baxter County, Arkansas",2016,40992.0,38115.0,51.8,40473.0,5600.0,0.1384,40992.0,39668.0,101.0,0.9677,0.0025,7250.0,0.1769,33742.0,0.8231
5055,"Greene County, Arkansas",2016,43745.0,42755.0,38.2,42953.0,7621.0,0.1774,43745.0,41969.0,411.0,0.9594,0.0094,10722.0,0.2451,33023.0,0.7549
5107,"Phillips County, Arkansas",2016,19929.0,26829.0,37.3,19688.0,6588.0,0.3346,19929.0,7245.0,12410.0,0.3635,0.6227,5374.0,0.2697,14555.0,0.7303
5149,"Yell County, Arkansas",2016,21716.0,39323.0,39.3,21383.0,3738.0,0.1748,21716.0,17708.0,590.0,0.8154,0.0272,5414.0,0.2493,16302.0,0.7507
5019,"Clark County, Arkansas",2016,22684.0,35595.0,33.6,19833.0,4762.0,0.2401,22684.0,16387.0,5348.0,0.7224,0.2358,4425.0,0.1951,18259.0,0.8049
5095,"Monroe County, Arkansas",2016,7542.0,31541.0,45.5,7471.0,2139.0,0.2863,7542.0,4226.0,3081.0,0.5603,0.4085,1596.0,0.2116,5946.0,0.7884
5103,"Ouachita County, Arkansas",2016,24728.0,31233.0,42.8,24337.0,5970.0,0.2453,24728.0,14168.0,10072.0,0.573,0.4073,5634.0,0.2278,19094.0,0.7722
5001,"Arkansas County, Arkansas",2016,18569.0,37330.0,41.2,18266.0,3587.0,0.1964,18569.0,13483.0,4892.0,0.7261,0.2634,4292.0,0.2311,14277.0,0.7689
5015,"Carroll County, Arkansas",2016,27690.0,38145.0,44.4,27397.0,4789.0,0.1748,27690.0,25856.0,318.0,0.9338,0.0115,6132.0,0.2215,21558.0,0.7785
5119,"Pulaski County, Arkansas",2016,391806.0,47101.0,36.5,386191.0,69467.0,0.1799,391806.0,226711.0,140671.0,0.5786,0.359,93085.0,0.2376,298721.0,0.7624
5099,"Nevada County, Arkansas",2016,8668.0,30750.0,44.0,8495.0,2615.0,0.3078,8668.0,5547.0,2945.0,0.6399,0.3398,1971.0,0.2274,6697.0,0.7726
5037,"Cross County, Arkansas",2016,17329.0,39306.0,40.3,17025.0,3364.0,0.1976,17329.0,12940.0,4033.0,0.7467,0.2327,4263.0,0.246,13066.0,0.754
5039,"Dallas County, Arkansas",2016,7738.0,35745.0,43.4,7157.0,1054.0,0.1473,7738.0,4256.0,3179.0,0.55,0.4108,1810.0,0.2339,5928.0,0.7661
5027,"Columbia County, Arkansas",2016,24168.0,36507.0,36.0,22375.0,5581.0,0.2494,24168.0,14506.0,8420.0,0.6002,0.3484,5179.0,0.2143,18989.0,0.7857
5125,"Saline County, Arkansas",2016,115577.0,57632.0,39.2,113889.0,9706.0,0.0852,115577.0,104154.0,6989.0,0.9012,0.0605,27503.0,0.238,88074.0,0.762
5141,"Van Buren County, Arkansas",2016,16892.0,34576.0,47.2,16696.0,3084.0,0.1847,16892.0,16151.0,91.0,0.9561,0.0054,3387.0,0.2005,13505.0,0.7995
5065,"Izard County, Arkansas",2016,13461.0,35188.0,48.1,12627.0,2775.0,0.2198,13461.0,13044.0,166.0,0.969,0.0123,2499.0,0.1856,10962.0,0.8144
5063,"Independence County, Arkansas",2016,37030.0,37592.0,39.2,35875.0,6891.0,0.1921,37030.0,34268.0,722.0,0.9254,0.0195,8884.0,0.2399,28146.0,0.7601
5079,"Lincoln County, Arkansas",2016,13935.0,32369.0,37.6,9246.0,2158.0,0.2334,13935.0,9275.0,4337.0,0.6656,0.3112,2496.0,0.1791,11439.0,0.8209
5083,"Logan County, Arkansas",2016,21935.0,36463.0,42.8,21428.0,4071.0,0.19,21935.0,20421.0,381.0,0.931,0.0174,4912.0,0.2239,17023.0,0.7761
5053,"Grant County, Arkansas",2016,18046.0,49195.0,39.3,17829.0,2318.0,0.13,18046.0,16935.0,788.0,0.9384,0.0437,4221.0,0.2339,13825.0,0.7661
5035,"Crittenden County, Arkansas",2016,49511.0,39407.0,34.7,48771.0,11991.0,0.2459,49511.0,22338.0,25110.0,0.4512,0.5072,13890.0,0.2805,35621.0,0.7195
5047,"Franklin County, Arkansas",2016,17799.0,39482.0,41.0,17448.0,3684.0,0.2111,17799.0,16789.0,164.0,0.9433,0.0092,4228.0,0.2375,13571.0,0.7625
5045,"Faulkner County, Arkansas",2016,120417.0,50872.0,31.9,115514.0,18590.0,0.1609,120417.0,100659.0,13464.0,0.8359,0.1118,28575.0,0.2373,91842.0,0.7627
5109,"Pike County, Arkansas",2016,11017.0,34519.0,41.4,10813.0,1997.0,0.1847,11017.0,9816.0,334.0,0.891,0.0303,2543.0,0.2308,8474.0,0.7692
5069,"Jefferson County, Arkansas",2016,72385.0,36377.0,38.7,66502.0,16959.0,0.255,72385.0,29613.0,40617.0,0.4091,0.5611,16770.0,0.2317,55615.0,0.7683
5089,"Marion County, Arkansas",2016,16404.0,33726.0,51.5,16213.0,3220.0,0.1986,16404.0,15848.0,59.0,0.9661,0.0036,2898.0,0.1767,13506.0,0.8233
5097,"Montgomery County, Arkansas",2016,9100.0,35103.0,49.2,8923.0,1677.0,0.1879,9100.0,8434.0,53.0,0.9268,0.0058,1789.0,0.1966,7311.0,0.8034
5127,"Scott County, Arkansas",2016,10661.0,37861.0,42.0,10558.0,2204.0,0.2088,10661.0,9590.0,14.0,0.8995,0.0013,2576.0,0.2416,8085.0,0.7584
5129,"Searcy County, Arkansas",2016,7938.0,35542.0,47.5,7836.0,1619.0,0.2066,7938.0,7489.0,34.0,0.9434,0.0043,1583.0,0.1994,6355.0,0.8006
5131,"Sebastian County, Arkansas",2016,127351.0,40023.0,37.1,125084.0,27745.0,0.2218,127351.0,101395.0,8397.0,0.7962,0.0659,31254.0,0.2454,96097.0,0.7546
5033,"Crawford County, Arkansas",2016,61927.0,41792.0,38.8,61197.0,11491.0,0.1878,61927.0,55876.0,825.0,0.9023,0.0133,15550.0,0.2511,46377.0,0.7489
5007,"Benton County, Arkansas",2016,245231.0,59016.0,35.1,242200.0,27562.0,0.1138,245231.0,216485.0,3634.0,0.8828,0.0148,66505.0,0.2712,178726.0,0.7288
5017,"Chicot County, Arkansas",2016,11189.0,29628.0,43.7,10517.0,3252.0,0.3092,11189.0,4778.0,6070.0,0.427,0.5425,2567.0,0.2294,8622.0,0.7706
5059,"Hot Spring County, Arkansas",2016,33440.0,42589.0,40.9,31364.0,5347.0,0.1705,33440.0,28677.0,3770.0,0.8576,0.1127,7133.0,0.2133,26307.0,0.7867
5071,"Johnson County, Arkansas",2016,26025.0,34031.0,38.0,25345.0,5418.0,0.2138,26025.0,24004.0,460.0,0.9223,0.0177,6336.0,0.2435,19689.0,0.7565
5077,"Lee County, Arkansas",2016,9781.0,25724.0,40.9,8142.0,2447.0,0.3005,9781.0,4090.0,5615.0,0.4182,0.5741,1929.0,0.1972,7852.0,0.8028
5087,"Madison County, Arkansas",2016,15761.0,39839.0,42.3,15601.0,2823.0,0.1809,15761.0,14951.0,110.0,0.9486,0.007,3710.0,0.2354,12051.0,0.7646
5049,"Fulton County, Arkansas",2016,12186.0,35593.0,48.2,11948.0,2769.0,0.2318,12186.0,11760.0,9.0,0.965,0.0007,2462.0,0.202,9724.0,0.798
5061,"Howard County, Arkansas",2016,13487.0,34672.0,38.6,13277.0,2605.0,0.1962,13487.0,9094.0,2839.0,0.6743,0.2105,3493.0,0.259,9994.0,0.741
5093,"Mississippi County, Arkansas",2016,44199.0,35003.0,35.9,43312.0,11057.0,0.2553,44199.0,27013.0,15404.0,0.6112,0.3485,11937.0,0.2701,32262.0,0.7299
5117,"Prairie County, Arkansas",2016,8334.0,37500.0,45.4,8170.0,1617.0,0.1979,8334.0,7103.0,1114.0,0.8523,0.1337,1727.0,0.2072,6607.0,0.7928
5139,"Union County, Arkansas",2016,40334.0,39836.0,39.5,39676.0,8220.0,0.2072,40334.0,26064.0,13299.0,0.6462,0.3297,9690.0,0.2402,30644.0,0.7598
5023,"Cleburne County, Arkansas",2016,25587.0,41717.0,47.9,25183.0,3901.0,0.1549,25587.0,24850.0,143.0,0.9712,0.0056,5043.0,0.1971,20544.0,0.8029
5025,"Cleveland County, Arkansas",2016,8421.0,42429.0,42.5,8335.0,1671.0,0.2005,8421.0,7299.0,885.0,0.8668,0.1051,1940.0,0.2304,6481.0,0.7696
5057,"Hempstead County, Arkansas",2016,22208.0,34072.0,38.5,21926.0,5861.0,0.2673,22208.0,13986.0,6737.0,0.6298,0.3034,5858.0,0.2638,16350.0,0.7362
5135,"Sharp County, Arkansas",2016,17027.0,31068.0,47.9,16680.0,3711.0,0.2225,17027.0,16294.0,55.0,0.957,0.0032,3589.0,0.2108,13438.0,0.7892
5143,"Washington County, Arkansas",2016,219930.0,45442.0,31.4,212185.0,40272.0,0.1898,219930.0,172215.0,7585.0,0.783,0.0345,55120.0,0.2506,164810.0,0.7494
5003,"Ashley County, Arkansas",2016,20989.0,36352.0,41.5,20749.0,4131.0,0.1991,20989.0,15049.0,5440.0,0.717,0.2592,4925.0,0.2346,16064.0,0.7654
5031,"Craighead County, Arkansas",2016,102884.0,43892.0,33.9,98732.0,18682.0,0.1892,102884.0,83094.0,14233.0,0.8076,0.1383,25564.0,0.2485,77320.0,0.7515
5073,"Lafayette County, Arkansas",2016,7127.0,29882.0,45.3,6937.0,1830.0,0.2638,7127.0,4291.0,2763.0,0.6021,0.3877,1462.0,0.2051,5665.0,0.7949
5105,"Perry County, Arkansas",2016,10246.0,45819.0,43.7,10125.0,1804.0,0.1782,10246.0,9547.0,275.0,0.9318,0.0268,2252.0,0.2198,7994.0,0.7802
5111,"Poinsett County, Arkansas",2016,24131.0,35163.0,39.9,23685.0,5238.0,0.2212,24131.0,21558.0,1448.0,0.8934,0.06,5745.0,0.2381,18386.0,0.7619
5133,"Sevier County, Arkansas",2016,17193.0,38956.0,35.2,16979.0,3804.0,0.224,17193.0,11237.0,858.0,0.6536,0.0499,4981.0,0.2897,12212.0,0.7103
