fips,year,dist_popcen_instate,dist_popcen_aug,dist_border_instate,dist_border_aug,nearest_wet_fips_aug,nearest_wet_is_oos,n_wet_neighbors_instate_chk,n_oos_wet_neighbors,n_wet_neighbors_aug,any_wet_neighbor_aug,share_wet_neighbors_aug
05129,2018,24.965,24.965,9.947,9.947,05089,0,3,0,3,1,0.4286
05129,2019,24.965,24.965,9.947,9.947,05089,0,3,0,3,1,0.4286
05129,2020,24.965,24.965,9.299,9.299,05141,0,4,0,4,1,0.5714
05129,2021,24.965,24.965,9.299,9.299,05141,0,4,0,4,1,0.5714
05129,2022,24.965,24.965,9.299,9.299,05141,0,4,0,4,1,0.5714
05129,2023,24.965,24.965,9.299,9.299,05141,0,4,0,4,1,0.5714
05131,2008,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2009,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2010,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2011,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2012,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2013,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2014,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2015,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2016,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2017,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2018,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2019,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2020,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2021,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2022,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05131,2023,27.482,23.448,15.53,4.442,40079,1,2,2,4,1,0.6667
05133,2008,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2009,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2010,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2011,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2012,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2013,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2014,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2015,46.093,29.282,35.315,9.804,40089,1,0,1,1,1,0.25
05133,2016,22.583,22.583,10.038,9.804,40089,1,1,1,2,1,0.5
05133,2017,22.583,22.583,10.038,9.804,40089,1,1,1,2,1,0.5
05133,2018,22.583,22.583,10.038,9.804,40089,1,1,1,2,1,0.5
05133,2019,22.583,22.583,10.038,9.804,40089,1,1,1,2,1,0.5
05133,2020,22.583,22.583,10.038,9.804,40089,1,1,1,2,1,0.5
05133,2021,22.583,22.583,10.038,9.804,40089,1,1,1,2,1,0.5
05133,2022,22.583,22.583,10.038,9.804,40089,1,2,1,3,1,0.75
05133,2023,22.583,22.583,10.038,9.804,40089,1,2,1,3,1,0.75
05135,2008,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2009,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2010,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2011,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2012,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2013,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2014,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2015,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2016,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2017,41.282,30.293,26.792,22.156,29149,1,0,1,1,1,0.1667
05135,2018,30.75,30.293,15.539,15.539,05121,0,1,1,2,1,0.3333
05135,2019,30.75,30.293,15.539,15.539,05121,0,1,1,2,1,0.3333
05135,2020,30.75,30.293,15.539,15.539,05121,0,1,1,2,1,0.3333
05135,2021,30.75,30.293,15.539,15.539,05121,0,1,1,2,1,0.3333
05135,2022,30.75,30.293,15.539,15.539,05121,0,1,1,2,1,0.3333
05135,2023,30.75,30.293,15.539,15.539,05121,0,1,1,2,1,0.3333
05137,2008,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2009,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2010,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2011,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2012,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2013,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2014,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2015,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2016,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2017,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2018,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2019,35.736,35.736,12.688,12.688,05005,0,1,0,1,1,0.1667
05137,2020,25.553,25.553,11.581,11.581,05141,0,2,0,2,1,0.3333
05137,2021,25.553,25.553,11.581,11.581,05141,0,2,0,2,1,0.3333
05137,2022,25.553,25.553,11.581,11.581,05141,0,2,0,2,1,0.3333
05137,2023,25.553,25.553,11.581,11.581,05141,0,2,0,2,1,0.3333
05139,2008,27.514,27.514,10.25,10.25,05103,0,2,3,5,1,0.625
05139,2009,27.514,27.514,10.25,10.25,05103,0,2,3,5,1,0.625
05139,2010,27.514,27.514,10.25,10.25,05103,0,2,3,5,1,0.625
05139,2011,27.514,27.514,10.25,10.25,05103,0,2,3,5,1,0.625
05139,2012,27.514,27.514,10.25,10.25,05103,0,2,3,5,1,0.625
05139,2013,27.514,27.514,10.25,10.25,05103,0,2,3,5,1,0.625
05139,2014,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2015,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2016,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2017,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2018,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2019,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2020,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2021,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2022,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05139,2023,27.514,27.514,10.25,10.25,05103,0,3,3,6,1,0.75
05141,2008,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2009,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2010,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2011,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2012,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2013,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2014,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2015,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2016,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2017,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2018,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2019,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2020,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2021,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2022,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05141,2023,29.345,29.345,8.47,8.47,05029,0,1,0,1,1,0.1667
05143,2008,38.511,29.638,24.136,20.997,40001,1,0,1,1,1,0.25
05143,2009,38.511,29.638,24.136,20.997,40001,1,0,1,1,1,0.25
05143,2010,38.511,29.638,24.136,20.997,40001,1,0,1,1,1,0.25
05143,2011,38.511,29.638,24.136,20.997,40001,1,0,1,1,1,0.25
05143,2012,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2013,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2014,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2015,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2016,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2017,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2018,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2019,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2020,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2021,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2022,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05143,2023,16.836,16.836,7.868,7.868,05007,0,2,1,3,1,0.75
05145,2008,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2009,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2010,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2011,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2012,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2013,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2014,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2015,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2016,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2017,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2018,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2019,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2020,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2021,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2022,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05145,2023,29.108,29.108,13.086,13.086,05117,0,3,0,3,1,0.4286
05147,2008,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2009,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2010,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2011,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2012,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2013,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2014,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2015,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2016,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2017,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2018,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2019,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2020,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2021,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2022,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05147,2023,26.756,26.756,8.593,8.593,05067,0,5,0,5,1,0.8333
05149,2008,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2009,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2010,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2011,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2012,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2013,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2014,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2015,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2016,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2017,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2018,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2019,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2020,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2021,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2022,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
05149,2023,33.117,33.117,14.145,14.145,05029,0,3,0,3,1,0.4286
