st_case,fips,county_fips_3,year,month,day,day_week,hour,drunk_dr,alcohol_flag_source,fatals,persons,is_alcohol,is_weekend,is_night
50039,5033,33,2017,2,17,6,7,1,DRUNK_DR,2,2,1,0,0
50040,5087,87,2017,2,4,7,23,0,DRUNK_DR,1,4,0,1,1
50041,5149,149,2017,2,18,7,1,1,DRUNK_DR,1,1,1,1,1
50042,5015,15,2017,2,20,2,15,0,DRUNK_DR,2,3,0,0,0
50043,5125,125,2017,2,20,2,2,0,DRUNK_DR,1,1,0,0,1
50044,5115,115,2017,2,20,2,14,0,DRUNK_DR,1,1,0,0,0
50045,5059,59,2017,2,17,6,21,1,DRUNK_DR,1,5,1,0,1
50046,5083,83,2017,2,22,4,0,1,DRUNK_DR,1,1,1,0,1
50047,5045,45,2017,2,23,5,7,0,DRUNK_DR,1,5,0,0,0
50048,5051,51,2017,2,22,4,17,0,DRUNK_DR,1,2,0,0,0
50049,5145,145,2017,2,19,1,1,1,DRUNK_DR,1,1,1,1,1
50050,5143,143,2017,2,22,4,20,0,DRUNK_DR,1,1,0,0,1
50051,5049,49,2017,2,24,6,14,0,DRUNK_DR,1,1,0,0,0
50052,5083,83,2017,2,27,2,16,0,DRUNK_DR,1,2,0,0,0
50053,5127,127,2017,2,28,3,9,1,DRUNK_DR,1,1,1,0,0
50054,5045,45,2017,3,1,4,9,0,DRUNK_DR,1,1,0,0,0
50055,5051,51,2017,3,5,1,6,0,DRUNK_DR,1,2,0,1,0
50056,5105,105,2017,3,3,6,16,1,DRUNK_DR,1,1,1,0,0
50057,5025,25,2017,3,5,1,16,0,DRUNK_DR,1,1,0,1,0
50058,5107,107,2017,2,28,3,12,0,DRUNK_DR,1,3,0,0,0
50059,5063,63,2017,1,18,4,21,0,DRUNK_DR,1,1,0,0,1
50060,5093,93,2017,2,28,3,16,0,DRUNK_DR,1,3,0,0,0
50061,5095,95,2017,3,5,1,9,0,DRUNK_DR,1,1,0,1,0
50062,5117,117,2017,3,9,5,5,0,DRUNK_DR,1,1,0,0,1
50063,5091,91,2017,3,7,3,15,0,DRUNK_DR,1,2,0,0,0
50064,5111,111,2017,1,15,1,18,1,DRUNK_DR,1,1,1,1,0
50065,5119,119,2017,2,21,3,16,0,DRUNK_DR,1,3,0,0,0
50066,5003,3,2017,2,27,2,13,1,DRUNK_DR,1,2,1,0,0
50067,5059,59,2017,3,11,7,8,0,DRUNK_DR,1,1,0,1,0
50068,5077,77,2017,2,26,1,7,1,DRUNK_DR,1,1,1,1,0
50069,5041,41,2017,3,7,3,1,1,DRUNK_DR,1,2,1,0,1
50070,5059,59,2017,3,13,2,7,0,DRUNK_DR,1,2,0,0,0
50071,5005,5,2017,3,4,7,12,0,DRUNK_DR,1,3,0,1,0
50072,5141,141,2017,3,11,7,17,0,DRUNK_DR,1,2,0,1,0
50073,5119,119,2017,1,29,1,18,0,DRUNK_DR,1,1,0,1,0
50074,5045,45,2017,2,8,4,15,0,DRUNK_DR,1,6,0,0,0
50075,5083,83,2017,3,17,6,21,0,DRUNK_DR,1,2,0,0,1
50076,5001,1,2017,2,22,4,15,0,DRUNK_DR,1,2,0,0,0
50077,5047,47,2017,2,22,4,14,0,DRUNK_DR,2,2,0,0,0
50078,5135,135,2017,3,17,6,20,0,DRUNK_DR,1,1,0,0,1
50080,5051,51,2017,3,9,5,18,0,DRUNK_DR,1,1,0,0,0
50081,5117,117,2017,3,24,6,6,1,DRUNK_DR,1,4,1,0,0
50082,5033,33,2017,1,11,4,19,1,DRUNK_DR,1,1,1,0,0
50083,5143,143,2017,3,17,6,5,0,DRUNK_DR,1,3,0,0,1
50085,5119,119,2017,3,22,4,19,1,DRUNK_DR,1,1,1,0,0
50086,5085,85,2017,3,23,5,17,0,DRUNK_DR,1,2,0,0,0
50087,5103,103,2017,4,1,7,0,1,DRUNK_DR,2,2,1,1,1
50088,5079,79,2017,4,1,7,16,0,DRUNK_DR,1,4,0,1,0
50089,5031,31,2017,3,15,4,16,0,DRUNK_DR,1,5,0,0,0
50090,5119,119,2017,1,22,1,0,1,DRUNK_DR,1,1,1,1,1
50091,5063,63,2017,3,28,3,8,0,DRUNK_DR,1,2,0,0,0
50093,5053,53,2017,3,28,3,11,0,DRUNK_DR,1,2,0,0,0
50094,5051,51,2017,3,31,6,15,0,DRUNK_DR,1,1,0,0,0
50095,5055,55,2017,3,28,3,8,1,DRUNK_DR,1,3,1,0,0
50096,5021,21,2017,3,30,5,22,1,DRUNK_DR,1,3,1,0,1
50097,5137,137,2017,3,26,1,13,0,DRUNK_DR,1,1,0,1,0
50098,5095,95,2017,4,2,1,0,1,DRUNK_DR,1,1,1,1,1
50099,5007,7,2017,3,24,6,8,1,DRUNK_DR,1,4,1,0,0
50100,5053,53,2017,4,7,6,10,0,DRUNK_DR,1,2,0,0,0
50101,5035,35,2017,4,6,5,14,0,DRUNK_DR,1,1,0,0,0
50102,5119,119,2017,4,8,7,19,0,DRUNK_DR,1,1,0,1,0
50103,5083,83,2017,4,12,4,20,0,DRUNK_DR,1,2,0,0,1
50104,5123,123,2017,4,13,5,7,0,DRUNK_DR,1,2,0,0,0
50105,5067,67,2017,4,3,2,14,0,DRUNK_DR,1,4,0,0,0
50106,5055,55,2017,4,9,1,10,0,DRUNK_DR,1,1,0,1,0
50107,5105,105,2017,4,9,1,5,1,DRUNK_DR,1,2,1,1,1
50108,5051,51,2017,4,15,7,17,0,DRUNK_DR,1,1,0,1,0
50109,5085,85,2017,4,11,3,19,0,DRUNK_DR,1,3,0,0,0
50110,5029,29,2017,3,27,2,6,0,DRUNK_DR,1,1,0,0,0
50111,5091,91,2017,3,27,2,20,0,DRUNK_DR,1,2,0,0,1
50112,5117,117,2017,4,16,1,17,1,DRUNK_DR,1,1,1,1,0
50113,5035,35,2017,4,19,4,19,1,DRUNK_DR,1,1,1,0,0
50114,5091,91,2017,4,15,7,6,0,DRUNK_DR,3,5,0,1,0
50115,5059,59,2017,4,13,5,17,0,DRUNK_DR,1,1,0,0,0
50116,5123,123,2017,4,18,3,19,0,DRUNK_DR,1,2,0,0,0
50117,5075,75,2017,4,5,4,17,0,DRUNK_DR,1,1,0,0,0
50118,5059,59,2017,3,28,3,2,0,DRUNK_DR,1,1,0,0,1
50120,5045,45,2017,4,14,6,11,0,DRUNK_DR,1,2,0,0,0
50123,5015,15,2017,4,14,6,21,0,DRUNK_DR,1,1,0,0,1
50124,5143,143,2017,4,17,2,11,0,DRUNK_DR,1,2,0,0,0
50125,5109,109,2017,4,13,5,17,0,DRUNK_DR,1,4,0,0,0
50126,5137,137,2017,4,2,1,14,0,DRUNK_DR,1,3,0,1,0
50127,5115,115,2017,4,12,4,11,0,DRUNK_DR,1,2,0,0,0
50128,5119,119,2017,4,25,3,1,0,DRUNK_DR,1,2,0,0,1
50129,5105,105,2017,4,29,7,12,0,DRUNK_DR,1,1,0,1,0
50130,5067,67,2017,4,14,6,20,0,DRUNK_DR,1,1,0,0,1
50131,5051,51,2017,4,26,4,13,0,DRUNK_DR,1,2,0,0,0
50132,5119,119,2017,1,21,7,22,0,DRUNK_DR,1,1,0,1,1
50133,5119,119,2017,5,2,3,21,1,DRUNK_DR,1,1,1,0,1
50134,5091,91,2017,4,21,6,9,0,DRUNK_DR,1,2,0,0,0
50135,5059,59,2017,5,6,7,8,0,DRUNK_DR,1,1,0,1,0
50136,5033,33,2017,2,12,1,18,0,DRUNK_DR,1,1,0,1,0
50137,5051,51,2017,2,22,4,10,0,DRUNK_DR,1,2,0,0,0
50138,5069,69,2017,2,25,7,2,0,DRUNK_DR,2,6,0,1,1
50139,5149,149,2017,2,28,3,14,0,DRUNK_DR,1,2,0,0,0
50140,5119,119,2017,3,15,4,14,0,DRUNK_DR,2,1,0,0,0
50141,5007,7,2017,3,20,2,21,0,DRUNK_DR,1,3,0,0,1
50142,5149,149,2017,3,23,5,18,0,DRUNK_DR,1,3,0,0,0
50143,5119,119,2017,4,23,1,17,0,DRUNK_DR,1,1,0,1,0
50144,5023,23,2017,4,30,1,3,0,DRUNK_DR,1,1,0,1,1
50145,5119,119,2017,5,7,1,0,1,DRUNK_DR,1,1,1,1,1
50146,5021,21,2017,5,3,4,12,0,DRUNK_DR,1,2,0,0,0
50147,5049,49,2017,5,6,7,10,0,DRUNK_DR,1,2,0,1,0
50148,5067,67,2017,5,2,3,20,0,DRUNK_DR,1,1,0,0,1
50149,5127,127,2017,5,13,7,13,0,DRUNK_DR,1,2,0,1,0
50150,5131,131,2017,5,2,3,22,0,DRUNK_DR,1,2,0,0,1
50151,5029,29,2017,5,3,4,11,0,DRUNK_DR,1,4,0,0,0
50152,5069,69,2017,4,6,5,6,0,DRUNK_DR,1,1,0,0,0
50153,5085,85,2017,5,15,2,10,0,DRUNK_DR,1,2,0,0,0
50154,5099,99,2017,5,18,5,7,0,DRUNK_DR,1,1,0,0,0
50155,5119,119,2017,4,4,3,1,0,DRUNK_DR,1,2,0,0,1
50156,5045,45,2017,5,11,5,8,0,DRUNK_DR,1,4,0,0,0
50157,5091,91,2017,5,21,1,16,0,DRUNK_DR,1,2,0,1,0
50158,5045,45,2017,4,6,5,8,0,DRUNK_DR,1,4,0,0,0
50159,5031,31,2017,4,4,3,21,0,DRUNK_DR,1,2,0,0,1
50160,5119,119,2017,4,7,6,21,0,DRUNK_DR,1,2,0,0,1
50161,5143,143,2017,4,9,1,6,1,DRUNK_DR,1,1,1,1,0
50162,5033,33,2017,4,12,4,20,1,DRUNK_DR,1,2,1,0,1
50163,5119,119,2017,4,17,2,21,0,DRUNK_DR,1,2,0,0,1
50164,5121,121,2017,4,28,6,15,0,DRUNK_DR,1,2,0,0,0
50165,5051,51,2017,4,6,5,16,0,DRUNK_DR,1,1,0,0,0
50166,5045,45,2017,5,24,4,20,1,DRUNK_DR,1,1,1,0,1
50167,5031,31,2017,4,6,5,21,1,DRUNK_DR,1,2,1,0,1
50168,5077,77,2017,5,14,1,1,0,DRUNK_DR,1,3,0,1,1
50169,5107,107,2017,5,23,3,4,0,DRUNK_DR,1,2,0,0,1
50170,5059,59,2017,5,25,5,12,0,DRUNK_DR,1,4,0,0,0
50171,5017,17,2017,5,24,4,7,1,DRUNK_DR,1,5,1,0,0
50172,5007,7,2017,5,16,3,13,0,DRUNK_DR,1,2,0,0,0
50173,5055,55,2017,5,23,3,11,0,DRUNK_DR,1,4,0,0,0
50174,5119,119,2017,5,19,6,23,0,DRUNK_DR,1,1,0,0,1
50175,5033,33,2017,5,24,4,11,0,DRUNK_DR,1,3,0,0,0
50176,5129,129,2017,5,25,5,17,0,DRUNK_DR,1,1,0,0,0
50177,5051,51,2017,5,1,2,0,0,DRUNK_DR,1,1,0,0,1
50178,5025,25,2017,6,1,5,18,1,DRUNK_DR,1,1,1,0,0
50179,5015,15,2017,6,5,2,1,1,DRUNK_DR,1,1,1,0,1
50180,5145,145,2017,5,27,7,3,1,DRUNK_DR,1,2,1,1,1
50181,5121,121,2017,6,2,6,20,1,DRUNK_DR,1,4,1,0,1
50182,5091,91,2017,6,8,5,21,0,DRUNK_DR,2,6,0,0,1
50183,5087,87,2017,6,9,6,15,1,DRUNK_DR,1,5,1,0,0
50184,5119,119,2017,6,2,6,23,0,DRUNK_DR,1,2,0,0,1
50185,5081,81,2017,6,4,1,3,1,DRUNK_DR,1,1,1,1,1
50186,5009,9,2017,5,31,4,12,0,DRUNK_DR,1,3,0,0,0
50187,5145,145,2017,5,29,2,20,0,DRUNK_DR,1,2,0,0,1
50188,5069,69,2017,6,12,2,11,0,DRUNK_DR,1,3,0,0,0
50189,5033,33,2017,6,2,6,23,1,DRUNK_DR,1,6,1,0,1
50190,5001,1,2017,6,12,2,0,1,DRUNK_DR,1,1,1,0,1
50191,5115,115,2017,6,16,6,9,0,DRUNK_DR,1,3,0,0,0
50192,5059,59,2017,6,20,3,17,0,DRUNK_DR,1,2,0,0,0
50193,5045,45,2017,6,14,4,15,0,DRUNK_DR,3,6,0,0,0
50194,5119,119,2017,6,17,7,21,1,DRUNK_DR,1,2,1,1,1
50195,5099,99,2017,6,19,2,8,0,DRUNK_DR,1,1,0,0,0
50196,5027,27,2017,6,19,2,15,1,DRUNK_DR,1,3,1,0,0
50197,5131,131,2017,5,9,3,11,0,DRUNK_DR,1,1,0,0,0
50198,5031,31,2017,5,9,3,22,1,DRUNK_DR,1,2,1,0,1
50201,5139,139,2017,5,12,6,19,1,DRUNK_DR,1,1,1,0,0
50202,5119,119,2017,6,15,5,1,0,DRUNK_DR,1,1,0,0,1
50203,5031,31,2017,5,8,2,15,0,DRUNK_DR,1,2,0,0,0
50204,5119,119,2017,4,28,6,7,0,DRUNK_DR,1,1,0,0,0
50205,5119,119,2017,6,27,3,6,1,DRUNK_DR,1,1,1,0,0
50206,5091,91,2017,6,25,1,12,0,DRUNK_DR,1,2,0,1,0
50207,5135,135,2017,5,22,2,21,1,DRUNK_DR,1,1,1,0,1
50208,5005,5,2017,5,28,1,16,0,DRUNK_DR,1,2,0,1,0
50209,5023,23,2017,6,18,1,0,1,DRUNK_DR,1,4,1,1,1
50210,5091,91,2017,6,27,3,14,1,DRUNK_DR,2,3,1,0,0
50211,5051,51,2017,7,1,7,12,0,DRUNK_DR,1,1,0,1,0
50212,5017,17,2017,6,18,1,17,0,DRUNK_DR,1,4,0,1,0
50213,5017,17,2017,6,17,7,20,1,DRUNK_DR,1,2,1,1,1
50214,5045,45,2017,6,6,3,12,0,DRUNK_DR,1,1,0,0,0
50215,5031,31,2017,1,25,4,5,0,DRUNK_DR,1,1,0,0,1
50216,5005,5,2017,6,28,4,14,0,DRUNK_DR,2,3,0,0,0
50217,5125,125,2017,7,4,3,20,0,DRUNK_DR,1,2,0,0,1
50218,5119,119,2017,7,11,3,8,0,DRUNK_DR,1,1,0,0,0
50219,5119,119,2017,7,12,4,11,0,DRUNK_DR,1,2,0,0,0
50220,5093,93,2017,6,10,7,23,1,DRUNK_DR,1,3,1,1,1
50221,5119,119,2017,6,9,6,18,0,DRUNK_DR,1,4,0,0,0
50222,5023,23,2017,6,22,5,15,0,DRUNK_DR,1,1,0,0,0
50223,5009,9,2017,6,22,5,13,0,DRUNK_DR,1,3,0,0,0
50224,5031,31,2017,6,27,3,8,0,DRUNK_DR,1,1,0,0,0
50225,5131,131,2017,6,29,5,11,0,DRUNK_DR,1,4,0,0,0
50226,5015,15,2017,6,30,6,9,0,DRUNK_DR,1,1,0,0,0
50227,5069,69,2017,5,8,2,16,0,DRUNK_DR,1,2,0,0,0
50228,5145,145,2017,6,20,3,17,0,DRUNK_DR,1,1,0,0,0
50229,5137,137,2017,6,21,4,8,0,DRUNK_DR,1,1,0,0,0
50230,5051,51,2017,7,27,5,11,0,DRUNK_DR,1,2,0,0,0
50231,5103,103,2017,6,23,6,3,0,DRUNK_DR,1,1,0,0,1
50232,5069,69,2017,6,23,6,17,0,DRUNK_DR,1,5,0,0,0
50233,5031,31,2017,6,24,7,14,0,DRUNK_DR,1,3,0,1,0
50234,5087,87,2017,6,28,4,17,0,DRUNK_DR,1,2,0,0,0
50235,5143,143,2017,6,30,6,21,0,DRUNK_DR,1,2,0,0,1
50236,5053,53,2017,7,7,6,2,1,DRUNK_DR,2,3,1,0,1
50237,5103,103,2017,7,28,6,22,0,DRUNK_DR,1,2,0,0,1
50238,5143,143,2017,7,19,4,10,0,DRUNK_DR,1,1,0,0,0
50239,5113,113,2017,8,7,2,6,1,DRUNK_DR,1,1,1,0,0
50240,5145,145,2017,6,26,2,19,0,DRUNK_DR,1,1,0,0,0
50241,5117,117,2017,7,1,7,12,0,DRUNK_DR,1,2,0,1,0
