fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,clean_control
05029,Conway,2012,9,11,3,0.3333333333333333,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2013,7,7,3,0.42857142857142855,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2014,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2015,5,5,0,0.0,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2016,4,4,1,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2017,4,4,1,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2018,4,4,3,0.75,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2019,5,6,1,0.2,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05029,Conway,2020,6,6,3,0.5,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05029,Conway,2021,6,6,1,0.16666666666666666,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05029,Conway,2022,5,5,1,0.2,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05029,Conway,2023,4,4,1,0.25,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05031,Craighead,2008,17,17,6,0.35294117647058826,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2009,19,25,2,0.10526315789473684,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2010,16,17,2,0.125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2011,17,20,4,0.23529411764705882,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2012,18,23,4,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2013,12,14,5,0.4166666666666667,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2014,11,12,3,0.2727272727272727,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2015,16,17,2,0.125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2016,17,18,5,0.29411764705882354,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2017,16,17,5,0.3125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2018,17,18,2,0.11764705882352941,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2019,17,18,3,0.17647058823529413,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2020,17,20,8,0.47058823529411764,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2021,18,19,4,0.2222222222222222,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2022,17,26,4,0.23529411764705882,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0
05031,Craighead,2023,9,10,2,0.2222222222222222,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0
05033,Crawford,2008,9,11,3,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2009,9,9,2,0.2222222222222222,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2010,4,4,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2011,8,8,2,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2012,7,7,2,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2013,5,6,2,0.4,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2014,12,12,5,0.4166666666666667,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2015,10,10,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2016,12,12,2,0.16666666666666666,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2017,10,12,4,0.4,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2018,9,12,5,0.5555555555555556,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2019,6,6,1,0.16666666666666666,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2020,7,8,2,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2021,9,10,2,0.2222222222222222,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2022,8,10,1,0.125,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0
05033,Crawford,2023,4,4,0,0.0,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0
05035,Crittenden,2008,10,12,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2009,9,12,3,0.3333333333333333,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2010,11,11,5,0.45454545454545453,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2011,11,12,5,0.45454545454545453,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2012,13,16,3,0.23076923076923078,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2013,11,15,6,0.5454545454545454,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2014,11,12,4,0.36363636363636365,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2015,10,14,1,0.1,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2016,14,14,2,0.14285714285714285,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2017,9,9,1,0.1111111111111111,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2018,19,21,4,0.21052631578947367,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2019,8,9,4,0.5,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2020,13,13,4,0.3076923076923077,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2021,9,9,2,0.2222222222222222,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2022,17,17,4,0.23529411764705882,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0
05035,Crittenden,2023,22,23,5,0.22727272727272727,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2008,6,7,1,0.16666666666666666,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2009,2,3,2,1.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2010,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2011,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2012,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2013,2,2,1,0.5,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2014,5,5,1,0.2,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2015,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2016,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2017,4,4,2,0.5,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2018,4,4,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2019,8,8,1,0.125,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2020,4,5,0,0.0,DRUNK_DR,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2021,2,2,0,0.0,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2022,2,4,0,0.0,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0
05037,Cross,2023,1,1,0,0.0,DR_DRINK,1,,0,,1,5,1.0,1,5,0,0,1,0
05039,Dallas,2008,3,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2009,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2010,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2011,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2012,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2013,1,1,1,1.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2014,3,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2015,3,5,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2016,0,0,0,,,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2017,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2018,0,0,0,,,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2019,0,0,0,,,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2020,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2021,3,3,1,0.3333333333333333,DR_DRINK,1,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05039,Dallas,2022,2,2,1,0.5,DR_DRINK,1,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05039,Dallas,2023,4,4,1,0.25,DR_DRINK,1,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05041,Desha,2008,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2009,3,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2010,5,6,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2011,3,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2012,5,7,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2013,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2014,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2015,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2016,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2017,1,1,1,1.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2018,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2019,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2020,2,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2021,1,1,0,0.0,DR_DRINK,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2022,0,0,0,,,1,,0,,1,4,0.8,1,5,0,0,1,0
05041,Desha,2023,2,2,0,0.0,DR_DRINK,1,,0,,1,4,0.8,1,5,0,0,1,0
05043,Drew,2008,7,7,1,0.14285714285714285,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2009,4,4,1,0.25,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2010,2,2,1,0.5,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2011,3,3,0,0.0,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2012,3,3,0,0.0,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2013,4,4,0,0.0,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2014,3,3,0,0.0,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2015,5,5,1,0.2,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2016,7,8,0,0.0,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2017,2,2,1,0.5,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2018,5,6,2,0.4,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2019,4,4,3,0.75,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2020,4,5,1,0.25,DRUNK_DR,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2021,4,4,1,0.25,DR_DRINK,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2022,5,6,1,0.2,DR_DRINK,1,,0,,1,3,0.5,1,6,0,0,1,0
05043,Drew,2023,3,3,2,0.6666666666666666,DR_DRINK,1,,0,,1,3,0.5,1,6,0,0,1,0
05045,Faulkner,2008,16,16,7,0.4375,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2009,13,13,4,0.3076923076923077,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2010,17,20,5,0.29411764705882354,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2011,10,11,3,0.3,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2012,13,14,5,0.38461538461538464,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2013,14,14,2,0.14285714285714285,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2014,13,14,3,0.23076923076923078,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2015,13,14,6,0.46153846153846156,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2016,14,15,1,0.07142857142857142,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2017,17,19,4,0.23529411764705882,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2018,19,21,4,0.21052631578947367,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2019,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.2857142857142857,1,7,0,0,1,0
05045,Faulkner,2020,15,15,3,0.2,DRUNK_DR,0,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05045,Faulkner,2021,20,21,7,0.35,DR_DRINK,0,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05045,Faulkner,2022,18,18,6,0.3333333333333333,DR_DRINK,0,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05045,Faulkner,2023,17,19,7,0.4117647058823529,DR_DRINK,0,,0,,1,3,0.4285714285714285,1,7,0,0,1,0
05047,Franklin,2008,5,5,3,0.6,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2009,5,6,1,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2010,1,1,1,1.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2011,5,5,2,0.4,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2012,6,6,2,0.3333333333333333,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2013,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2014,5,5,3,0.6,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2015,5,5,1,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2016,6,6,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2017,5,7,1,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2018,4,4,2,0.5,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2019,3,3,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2020,9,10,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2021,8,9,2,0.25,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2022,3,3,0,0.0,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05047,Franklin,2023,5,5,1,0.2,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05049,Fulton,2008,5,5,1,0.2,DRUNK_DR,0,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05049,Fulton,2009,6,7,1,0.16666666666666666,DRUNK_DR,0,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05049,Fulton,2010,2,2,0,0.0,DRUNK_DR,0,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05049,Fulton,2011,2,2,1,0.5,DRUNK_DR,0,,0,,1,1,0.3333333333333333,1,3,0,0,1,0
05049,Fulton,2012,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2013,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2014,1,1,1,1.0,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2015,4,4,1,0.25,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2016,4,5,0,0.0,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2017,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2018,1,1,0,0.0,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2019,4,4,0,0.0,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2020,6,7,1,0.16666666666666666,DRUNK_DR,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2021,7,9,1,0.14285714285714285,DR_DRINK,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2022,6,6,2,0.3333333333333333,DR_DRINK,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05049,Fulton,2023,3,3,1,0.3333333333333333,DR_DRINK,0,,0,,1,2,0.6666666666666666,1,3,0,0,1,0
05051,Garland,2008,17,17,6,0.35294117647058826,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05051,Garland,2009,13,13,6,0.46153846153846156,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05051,Garland,2010,14,14,5,0.35714285714285715,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05051,Garland,2011,11,11,6,0.5454545454545454,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05051,Garland,2012,17,18,5,0.29411764705882354,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05051,Garland,2013,21,21,10,0.47619047619047616,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,0
05051,Garland,2014,18,18,7,0.3888888888888889,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2015,23,26,9,0.391304347826087,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2016,27,31,6,0.2222222222222222,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2017,13,13,1,0.07692307692307693,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2018,16,18,6,0.375,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2019,20,21,5,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2020,18,18,3,0.16666666666666666,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2021,20,23,3,0.15,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0
05051,Garland,2022,17,23,6,0.35294117647058826,DR_DRINK,1,,0,,1,2,0.4,1,5,0,0,1,0
05051,Garland,2023,15,16,6,0.4,DR_DRINK,1,,0,,1,2,0.4,1,5,0,0,1,0
05053,Grant,2008,3,3,0,0.0,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05053,Grant,2009,6,6,0,0.0,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05053,Grant,2010,7,7,1,0.14285714285714285,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05053,Grant,2011,4,4,0,0.0,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05053,Grant,2012,5,8,2,0.4,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05053,Grant,2013,5,5,1,0.2,DRUNK_DR,0,,0,,1,4,0.6666666666666666,1,6,0,0,1,0
05053,Grant,2014,3,3,0,0.0,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2015,3,3,2,0.6666666666666666,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2016,4,4,0,0.0,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2017,4,5,1,0.25,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2018,6,6,0,0.0,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2019,5,7,0,0.0,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2020,5,6,0,0.0,DRUNK_DR,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2021,7,7,1,0.14285714285714285,DR_DRINK,0,,0,,1,5,0.8333333333333334,1,6,0,0,1,0
05053,Grant,2022,4,4,1,0.25,DR_DRINK,0,,0,,1,6,1.0,1,6,0,0,1,0
05053,Grant,2023,8,10,1,0.125,DR_DRINK,0,,0,,1,6,1.0,1,6,0,0,1,0
05055,Greene,2008,11,13,2,0.18181818181818182,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2009,5,8,2,0.4,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2010,9,11,1,0.1111111111111111,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2011,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2012,8,9,1,0.125,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2013,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2014,10,16,1,0.1,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2015,8,8,1,0.125,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2016,4,4,1,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2017,8,9,1,0.125,DRUNK_DR,1,,0,,0,0,0.0,0,4,0,0,1,0
05055,Greene,2018,9,9,1,0.1111111111111111,DRUNK_DR,1,,0,,1,1,0.25,1,4,0,0,1,0
05055,Greene,2019,7,8,1,0.14285714285714285,DRUNK_DR,1,,0,,1,1,0.25,1,4,0,0,1,0
05055,Greene,2020,7,7,3,0.42857142857142855,DRUNK_DR,1,,0,,1,1,0.25,1,4,0,0,1,0
05055,Greene,2021,7,8,3,0.42857142857142855,DR_DRINK,1,,0,,1,1,0.25,1,4,0,0,1,0
05055,Greene,2022,7,7,1,0.14285714285714285,DR_DRINK,1,,0,,1,1,0.25,1,4,0,0,1,0
05055,Greene,2023,11,13,0,0.0,DR_DRINK,1,,0,,1,1,0.25,1,4,0,0,1,0
05057,Hempstead,2008,7,7,3,0.42857142857142855,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2009,6,7,2,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2010,7,10,4,0.5714285714285714,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2011,11,11,4,0.36363636363636365,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2012,4,5,1,0.25,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2013,6,6,2,0.3333333333333333,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2014,4,9,2,0.5,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2015,10,12,3,0.3,DRUNK_DR,0,,0,,1,1,0.1666666666666667,1,6,0,0,1,0
05057,Hempstead,2016,8,9,2,0.25,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05057,Hempstead,2017,4,4,2,0.5,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05057,Hempstead,2018,5,8,0,0.0,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05057,Hempstead,2019,5,5,2,0.4,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05057,Hempstead,2020,8,9,3,0.375,DRUNK_DR,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
05057,Hempstead,2021,3,3,0,0.0,DR_DRINK,0,,0,,1,2,0.3333333333333333,1,6,0,0,1,0
