fips,county_name,acs_vintage,pop_15plus,n_married,n_divorced,n_separated,n_widowed,n_never_married,pct_married,pct_divorced,pct_never_married,pct_widowed,pct_separated
05119,Pulaski,2019,315989,143138,44681,7373,19972,108198,0.453,0.1414,0.3424,0.0632,0.0233
05021,Clay,2019,12233,6697,1542,362,1255,2739,0.5475,0.1261,0.2239,0.1026,0.0296
05043,Drew,2019,15080,7824,1669,253,998,4589,0.5188,0.1107,0.3043,0.0662,0.0168
05121,Randolph,2019,14335,8065,2097,429,1221,2952,0.5626,0.1463,0.2059,0.0852,0.0299
05009,Boone,2019,30151,17990,3745,599,2214,6202,0.5967,0.1242,0.2057,0.0734,0.0199
05079,Lincoln,2019,11753,5339,1893,294,568,3953,0.4543,0.1611,0.3363,0.0483,0.025
05035,Crittenden,2019,37668,16302,5080,1573,2759,13527,0.4328,0.1349,0.3591,0.0732,0.0418
05045,Faulkner,2019,99800,49516,11787,2022,5364,33133,0.4962,0.1181,0.332,0.0537,0.0203
05089,Marion,2019,14006,7838,2367,335,1311,2490,0.5596,0.169,0.1778,0.0936,0.0239
05129,Searcy,2019,6618,4135,974,103,498,1011,0.6248,0.1472,0.1528,0.0752,0.0156
05007,Benton,2019,206914,123859,21416,2622,10202,51437,0.5986,0.1035,0.2486,0.0493,0.0127
05059,Hot Spring,2019,27911,15674,3943,689,1965,6329,0.5616,0.1413,0.2268,0.0704,0.0247
05087,Madison,2019,13124,7451,1658,180,1120,2895,0.5677,0.1263,0.2206,0.0853,0.0137
05099,Nevada,2019,6776,3226,1078,98,757,1715,0.4761,0.1591,0.2531,0.1117,0.0145
05037,Cross,2019,13526,7673,1626,536,1107,3120,0.5673,0.1202,0.2307,0.0818,0.0396
05039,Dallas,2019,6158,2861,701,214,753,1843,0.4646,0.1138,0.2993,0.1223,0.0348
05027,Columbia,2019,19631,8633,1921,497,1777,7300,0.4398,0.0979,0.3719,0.0905,0.0253
05125,Saline,2019,96380,54095,13386,1537,6569,22330,0.5613,0.1389,0.2317,0.0682,0.0159
05141,Van Buren,2019,13973,8126,1971,269,1293,2583,0.5816,0.1411,0.1849,0.0925,0.0193
05065,Izard,2019,11553,6140,1493,285,1244,2676,0.5315,0.1292,0.2316,0.1077,0.0247
05063,Independence,2019,29956,16249,4381,622,2381,6945,0.5424,0.1462,0.2318,0.0795,0.0208
05083,Logan,2019,17830,9997,2468,496,1452,3913,0.5607,0.1384,0.2195,0.0814,0.0278
05053,Grant,2019,14787,8565,1948,412,1090,3184,0.5792,0.1317,0.2153,0.0737,0.0279
05047,Franklin,2019,14288,8065,1946,289,1342,2935,0.5645,0.1362,0.2054,0.0939,0.0202
05109,Pike,2019,8828,5351,883,147,807,1787,0.6061,0.1,0.2024,0.0914,0.0167
05069,Jefferson,2019,56688,24592,7393,1839,4439,20264,0.4338,0.1304,0.3575,0.0783,0.0324
05097,Montgomery,2019,7626,4583,1065,165,665,1313,0.601,0.1397,0.1722,0.0872,0.0216
05127,Scott,2019,8209,4967,1082,256,724,1436,0.6051,0.1318,0.1749,0.0882,0.0312
05131,Sebastian,2019,102041,52560,14734,2733,6570,28177,0.5151,0.1444,0.2761,0.0644,0.0268
05033,Crawford,2019,50041,28896,6237,1095,4082,10826,0.5774,0.1246,0.2163,0.0816,0.0219
05017,Chicot,2019,8634,3901,1054,154,815,2864,0.4518,0.1221,0.3317,0.0944,0.0178
05071,Johnson,2019,21087,11547,2945,651,1439,5156,0.5476,0.1397,0.2445,0.0682,0.0309
05077,Lee,2019,7825,3258,1198,218,475,2894,0.4164,0.1531,0.3698,0.0607,0.0279
05073,Lafayette,2019,5719,2866,752,143,630,1471,0.5011,0.1315,0.2572,0.1102,0.025
05107,Phillips,2019,14607,6542,1662,629,1321,5082,0.4479,0.1138,0.3479,0.0904,0.0431
05149,Yell,2019,17178,9209,2103,447,1435,4431,0.5361,0.1224,0.2579,0.0835,0.026
05011,Bradley,2019,8690,4661,1036,303,689,2304,0.5364,0.1192,0.2651,0.0793,0.0349
05113,Polk,2019,16331,9432,2444,440,1302,3153,0.5776,0.1497,0.1931,0.0797,0.0269
05103,Ouachita,2019,19276,9388,2611,848,1958,5319,0.487,0.1355,0.2759,0.1016,0.044
05081,Little River,2019,10086,5617,1443,286,822,2204,0.5569,0.1431,0.2185,0.0815,0.0284
05091,Miller,2019,35052,17172,4773,1439,2620,10487,0.4899,0.1362,0.2992,0.0747,0.0411
05145,White,2019,63505,33866,8564,1688,4315,16760,0.5333,0.1349,0.2639,0.0679,0.0266
05003,Ashley,2020,16152,9245,1863,247,1337,3707,0.5724,0.1153,0.2295,0.0828,0.0153
05005,Baxter,2020,35821,21296,4542,532,3707,6276,0.5945,0.1268,0.1752,0.1035,0.0149
05009,Boone,2020,30440,17976,3666,627,2319,6479,0.5905,0.1204,0.2128,0.0762,0.0206
05013,Calhoun,2020,4408,2050,799,53,286,1273,0.4651,0.1813,0.2888,0.0649,0.012
05015,Carroll,2020,22969,13091,2807,419,1785,5286,0.5699,0.1222,0.2301,0.0777,0.0182
05019,Clark,2020,18775,8331,1833,362,1255,7356,0.4437,0.0976,0.3918,0.0668,0.0193
05021,Clay,2020,12117,6729,1567,388,1192,2629,0.5553,0.1293,0.217,0.0984,0.032
05025,Cleveland,2020,6539,3524,738,99,720,1557,0.5389,0.1129,0.2381,0.1101,0.0151
05027,Columbia,2020,19540,9165,1778,419,1584,7013,0.469,0.091,0.3589,0.0811,0.0214
05031,Craighead,2020,86533,43700,10504,1948,5494,26835,0.505,0.1214,0.3101,0.0635,0.0225
05035,Crittenden,2020,37471,16225,5098,1241,2722,13426,0.433,0.1361,0.3583,0.0726,0.0331
05037,Cross,2020,13283,7341,1714,467,1040,3188,0.5527,0.129,0.24,0.0783,0.0352
05041,Desha,2020,9097,4613,803,383,741,2940,0.5071,0.0883,0.3232,0.0815,0.0421
05043,Drew,2020,14992,7009,2196,259,1276,4511,0.4675,0.1465,0.3009,0.0851,0.0173
05047,Franklin,2020,14488,7563,2118,269,1534,3273,0.522,0.1462,0.2259,0.1059,0.0186
05049,Fulton,2020,10226,5625,1696,114,1303,1602,0.5501,0.1659,0.1567,0.1274,0.0111
05053,Grant,2020,14856,8454,1922,340,1104,3376,0.5691,0.1294,0.2272,0.0743,0.0229
05057,Hempstead,2020,17050,8915,1944,464,1373,4818,0.5229,0.114,0.2826,0.0805,0.0272
05059,Hot Spring,2020,27714,15238,3854,726,2008,6614,0.5498,0.1391,0.2387,0.0725,0.0262
05063,Independence,2020,30155,16720,3829,501,2429,7177,0.5545,0.127,0.238,0.0806,0.0166
05065,Izard,2020,11636,6255,1609,260,1201,2571,0.5376,0.1383,0.221,0.1032,0.0223
05069,Jefferson,2020,55810,24668,6968,2009,4000,20174,0.442,0.1249,0.3615,0.0717,0.036
05071,Johnson,2020,21151,11776,2816,517,1328,5231,0.5568,0.1331,0.2473,0.0628,0.0244
05075,Lawrence,2020,13541,7569,1928,228,886,3158,0.559,0.1424,0.2332,0.0654,0.0168
05079,Lincoln,2020,11430,5253,1647,241,492,4038,0.4596,0.1441,0.3533,0.043,0.0211
05081,Little River,2020,10053,5553,1556,302,775,2169,0.5524,0.1548,0.2158,0.0771,0.03
05085,Lonoke,2020,57802,32218,7935,1172,3676,13973,0.5574,0.1373,0.2417,0.0636,0.0203
05087,Madison,2020,13286,7717,1535,182,1024,3010,0.5808,0.1155,0.2266,0.0771,0.0137
05091,Miller,2020,35025,17266,5109,1267,2407,10243,0.493,0.1459,0.2924,0.0687,0.0362
05095,Monroe,2020,5655,2436,690,200,705,1824,0.4308,0.122,0.3225,0.1247,0.0354
05097,Montgomery,2020,7623,4835,945,105,614,1229,0.6343,0.124,0.1612,0.0805,0.0138
05099,Nevada,2020,6678,3337,820,109,768,1753,0.4997,0.1228,0.2625,0.115,0.0163
05101,Newton,2020,6599,3754,890,89,615,1340,0.5689,0.1349,0.2031,0.0932,0.0135
05103,Ouachita,2020,19154,9376,2608,699,1978,5192,0.4895,0.1362,0.2711,0.1033,0.0365
05105,Perry,2020,8510,4746,1219,129,626,1919,0.5577,0.1432,0.2255,0.0736,0.0152
05107,Phillips,2020,14300,6350,1547,537,1275,5128,0.4441,0.1082,0.3586,0.0892,0.0376
05109,Pike,2020,8812,5388,876,115,714,1834,0.6114,0.0994,0.2081,0.081,0.0131
05111,Poinsett,2020,19062,10041,2910,381,1579,4532,0.5268,0.1527,0.2378,0.0828,0.02
05113,Polk,2020,16271,9095,2398,389,1337,3441,0.559,0.1474,0.2115,0.0822,0.0239
05115,Pope,2020,51673,25740,6483,1083,3983,15467,0.4981,0.1255,0.2993,0.0771,0.021
05117,Prairie,2020,6757,3776,1031,133,722,1228,0.5588,0.1526,0.1817,0.1069,0.0197
05119,Pulaski,2020,316394,143010,47361,7100,19195,106828,0.452,0.1497,0.3376,0.0607,0.0224
05121,Randolph,2020,14448,8045,2024,434,1366,3013,0.5568,0.1401,0.2085,0.0945,0.03
05123,St. Francis,2020,20922,8723,3099,805,1550,7550,0.4169,0.1481,0.3609,0.0741,0.0385
05125,Saline,2020,97824,55373,12601,1717,6690,23160,0.566,0.1288,0.2368,0.0684,0.0176
05127,Scott,2020,8194,5291,1008,226,608,1287,0.6457,0.123,0.1571,0.0742,0.0276
05129,Searcy,2020,6639,4061,872,129,539,1167,0.6117,0.1313,0.1758,0.0812,0.0194
05131,Sebastian,2020,102310,53458,13816,2499,6375,28661,0.5225,0.135,0.2801,0.0623,0.0244
05133,Sevier,2020,12845,7374,1474,324,920,3077,0.5741,0.1148,0.2395,0.0716,0.0252
05135,Sharp,2020,14348,8024,2178,410,1310,2836,0.5592,0.1518,0.1977,0.0913,0.0286
05137,Stone,2020,10600,5589,2058,289,1127,1826,0.5273,0.1942,0.1723,0.1063,0.0273
05139,Union,2020,31180,15433,4630,680,2388,8729,0.495,0.1485,0.28,0.0766,0.0218
05143,Washington,2020,188066,92038,18593,3135,9185,68250,0.4894,0.0989,0.3629,0.0488,0.0167
05145,White,2020,63561,33185,8903,1537,4366,17107,0.5221,0.1401,0.2691,0.0687,0.0242
05149,Yell,2020,17230,9381,2160,363,1326,4363,0.5445,0.1254,0.2532,0.077,0.0211
05001,Arkansas,2020,14304,7407,2020,303,1025,3852,0.5178,0.1412,0.2693,0.0717,0.0212
05007,Benton,2020,213567,127551,20854,3136,10147,55015,0.5972,0.0976,0.2576,0.0475,0.0147
05011,Bradley,2020,8556,4555,1064,277,709,2228,0.5324,0.1244,0.2604,0.0829,0.0324
05017,Chicot,2020,8383,3803,1030,154,809,2741,0.4537,0.1229,0.327,0.0965,0.0184
05023,Cleburne,2020,21182,12569,3295,388,1939,3379,0.5934,0.1556,0.1595,0.0915,0.0183
05029,Conway,2020,16906,9110,2430,391,1418,3948,0.5389,0.1437,0.2335,0.0839,0.0231
05033,Crawford,2020,50466,30303,5614,1019,3573,10976,0.6005,0.1112,0.2175,0.0708,0.0202
05039,Dallas,2020,6067,2962,585,149,737,1783,0.4882,0.0964,0.2939,0.1215,0.0246
05045,Faulkner,2020,101018,50086,11819,1977,5166,33947,0.4958,0.117,0.336,0.0511,0.0196
05051,Garland,2020,82762,41774,12641,1940,6968,21379,0.5047,0.1527,0.2583,0.0842,0.0234
05055,Greene,2020,36020,20769,5183,1030,2436,7632,0.5766,0.1439,0.2119,0.0676,0.0286
05061,Howard,2020,10449,5252,1476,190,1120,2601,0.5026,0.1413,0.2489,0.1072,0.0182
05067,Jackson,2020,14126,6218,2728,522,1295,3885,0.4402,0.1931,0.275,0.0917,0.037
05073,Lafayette,2020,5680,2806,765,131,711,1398,0.494,0.1347,0.2461,0.1252,0.0231
05077,Lee,2020,7620,2950,1200,226,484,2986,0.3871,0.1575,0.3919,0.0635,0.0297
05083,Logan,2020,17809,10124,2476,452,1308,3901,0.5685,0.139,0.219,0.0734,0.0254
05089,Marion,2020,14092,7957,2449,372,1329,2357,0.5646,0.1738,0.1673,0.0943,0.0264
05093,Mississippi,2020,32426,15677,4381,953,2111,10257,0.4835,0.1351,0.3163,0.0651,0.0294
05141,Van Buren,2020,14052,7888,2109,243,1421,2634,0.5613,0.1501,0.1874,0.1011,0.0173
05147,Woodruff,2020,5306,3013,636,205,500,1157,0.5678,0.1199,0.2181,0.0942,0.0386
05001,Arkansas,2021,13846,6805,2049,213,1140,3852,0.4915,0.148,0.2782,0.0823,0.0154
05003,Ashley,2021,15673,8394,2193,266,1406,3680,0.5356,0.1399,0.2348,0.0897,0.017
05005,Baxter,2021,35497,20465,4890,585,3786,6356,0.5765,0.1378,0.1791,0.1067,0.0165
05007,Benton,2021,218048,128368,21606,2752,9862,58212,0.5887,0.0991,0.267,0.0452,0.0126
05009,Boone,2021,30406,17631,3877,570,2263,6635,0.5799,0.1275,0.2182,0.0744,0.0187
05011,Bradley,2021,8305,3920,1408,228,737,2240,0.472,0.1695,0.2697,0.0887,0.0275
05013,Calhoun,2021,4115,1967,722,33,241,1185,0.478,0.1755,0.288,0.0586,0.008
05015,Carroll,2021,23150,13223,2767,409,1630,5530,0.5712,0.1195,0.2389,0.0704,0.0177
05017,Chicot,2021,8462,3672,1084,221,967,2739,0.4339,0.1281,0.3237,0.1143,0.0261
05019,Clark,2021,18133,7903,1760,340,1261,7209,0.4358,0.0971,0.3976,0.0695,0.0188
05021,Clay,2021,12066,6474,1763,388,1187,2642,0.5365,0.1461,0.219,0.0984,0.0322
05023,Cleburne,2021,20996,12201,3427,294,1821,3547,0.5811,0.1632,0.1689,0.0867,0.014
05025,Cleveland,2021,6348,3321,684,70,676,1667,0.5232,0.1078,0.2626,0.1065,0.011
05027,Columbia,2021,18924,8759,1883,481,1438,6844,0.4629,0.0995,0.3617,0.076,0.0254
05029,Conway,2021,16733,8758,2657,379,1206,4112,0.5234,0.1588,0.2457,0.0721,0.0226
05031,Craighead,2021,86845,42808,11090,2173,5409,27538,0.4929,0.1277,0.3171,0.0623,0.025
05033,Crawford,2021,48299,27699,5959,1160,3565,11076,0.5735,0.1234,0.2293,0.0738,0.024
05035,Crittenden,2021,37445,15828,5206,1335,2608,13803,0.4227,0.139,0.3686,0.0696,0.0357
05037,Cross,2021,13608,6825,2150,436,1298,3335,0.5015,0.158,0.2451,0.0954,0.032
05039,Dallas,2021,5613,2168,829,80,735,1881,0.3862,0.1477,0.3351,0.1309,0.0143
05041,Desha,2021,9052,4280,979,429,768,3025,0.4728,0.1082,0.3342,0.0848,0.0474
05043,Drew,2021,14363,6815,2168,286,1115,4265,0.4745,0.1509,0.2969,0.0776,0.0199
05045,Faulkner,2021,99699,50545,12000,1758,4764,32390,0.507,0.1204,0.3249,0.0478,0.0176
05047,Franklin,2021,13893,7777,1726,336,1385,3005,0.5598,0.1242,0.2163,0.0997,0.0242
05049,Fulton,2021,9979,5005,1958,141,1202,1814,0.5016,0.1962,0.1818,0.1205,0.0141
05051,Garland,2021,83268,42370,12773,1729,7060,21065,0.5088,0.1534,0.253,0.0848,0.0208
05053,Grant,2021,14580,8172,1885,301,1082,3441,0.5605,0.1293,0.236,0.0742,0.0206
05055,Greene,2021,36375,19810,5868,1169,2643,8054,0.5446,0.1613,0.2214,0.0727,0.0321
05057,Hempstead,2021,15977,8051,2091,424,1418,4417,0.5039,0.1309,0.2765,0.0888,0.0265
05059,Hot Spring,2021,27145,14145,3929,607,1942,7129,0.5211,0.1447,0.2626,0.0715,0.0224
05061,Howard,2021,10154,5205,1379,216,1080,2490,0.5126,0.1358,0.2452,0.1064,0.0213
05063,Independence,2021,30362,16260,4291,445,2296,7515,0.5355,0.1413,0.2475,0.0756,0.0147
05065,Izard,2021,11599,5993,1675,305,1226,2705,0.5167,0.1444,0.2332,0.1057,0.0263
05067,Jackson,2021,14040,6179,2624,469,1215,4022,0.4401,0.1869,0.2865,0.0865,0.0334
05069,Jefferson,2021,55881,23682,7171,1877,4144,20884,0.4238,0.1283,0.3737,0.0742,0.0336
05071,Johnson,2021,20656,10994,2999,379,1258,5405,0.5322,0.1452,0.2617,0.0609,0.0183
05073,Lafayette,2021,5432,2581,698,138,628,1525,0.4751,0.1285,0.2807,0.1156,0.0254
05075,Lawrence,2021,13301,7094,1822,243,878,3507,0.5333,0.137,0.2637,0.066,0.0183
05077,Lee,2021,7468,2409,1240,164,552,3267,0.3226,0.166,0.4375,0.0739,0.022
05079,Lincoln,2021,11314,4779,1655,317,576,4304,0.4224,0.1463,0.3804,0.0509,0.028
05081,Little River,2021,9867,5208,1377,209,907,2375,0.5278,0.1396,0.2407,0.0919,0.0212
05083,Logan,2021,17523,9676,2378,428,1241,4228,0.5522,0.1357,0.2413,0.0708,0.0244
05085,Lonoke,2021,58303,32686,7594,1137,3579,14444,0.5606,0.1303,0.2477,0.0614,0.0195
05087,Madison,2021,13322,7880,1431,182,891,3120,0.5915,0.1074,0.2342,0.0669,0.0137
05089,Marion,2021,14190,7858,2547,308,1206,2579,0.5538,0.1795,0.1817,0.085,0.0217
05091,Miller,2021,34451,16248,5371,1064,2623,10209,0.4716,0.1559,0.2963,0.0761,0.0309
05093,Mississippi,2021,32184,15163,4260,1119,2080,10681,0.4711,0.1324,0.3319,0.0646,0.0348
05095,Monroe,2021,5661,2441,657,272,669,1894,0.4312,0.1161,0.3346,0.1182,0.048
05097,Montgomery,2021,7242,4324,1145,92,625,1148,0.5971,0.1581,0.1585,0.0863,0.0127
05099,Nevada,2021,6682,2873,1022,184,931,1856,0.43,0.1529,0.2778,0.1393,0.0275
05101,Newton,2021,6195,3340,957,67,584,1314,0.5391,0.1545,0.2121,0.0943,0.0108
05103,Ouachita,2021,18551,8416,2848,526,2052,5235,0.4537,0.1535,0.2822,0.1106,0.0284
05105,Perry,2021,8208,4532,1207,150,603,1866,0.5521,0.1471,0.2273,0.0735,0.0183
05107,Phillips,2021,13203,5292,1488,610,1315,5108,0.4008,0.1127,0.3869,0.0996,0.0462
05109,Pike,2021,8434,5005,854,125,698,1877,0.5934,0.1013,0.2226,0.0828,0.0148
05111,Poinsett,2021,18593,9049,3146,330,1610,4788,0.4867,0.1692,0.2575,0.0866,0.0177
05113,Polk,2021,15831,9113,2157,371,1230,3331,0.5756,0.1363,0.2104,0.0777,0.0234
05115,Pope,2021,51054,25491,6511,1037,4083,14969,0.4993,0.1275,0.2932,0.08,0.0203
05117,Prairie,2021,6982,3525,1199,137,668,1590,0.5049,0.1717,0.2277,0.0957,0.0196
05119,Pulaski,2021,320018,146200,46644,6512,18213,108961,0.4568,0.1458,0.3405,0.0569,0.0203
05121,Randolph,2021,14751,7846,2154,247,1492,3259,0.5319,0.146,0.2209,0.1011,0.0167
05123,St. Francis,2021,19425,7662,2875,646,1482,7406,0.3944,0.148,0.3813,0.0763,0.0333
05125,Saline,2021,98871,57588,12412,1422,6424,22447,0.5825,0.1255,0.227,0.065,0.0144
05127,Scott,2021,7947,5001,975,136,582,1389,0.6293,0.1227,0.1748,0.0732,0.0171
05129,Searcy,2021,6583,3786,921,90,514,1362,0.5751,0.1399,0.2069,0.0781,0.0137
05131,Sebastian,2021,102443,52282,14160,2410,6532,29469,0.5104,0.1382,0.2877,0.0638,0.0235
05133,Sevier,2021,12211,6528,1450,233,870,3363,0.5346,0.1187,0.2754,0.0712,0.0191
05135,Sharp,2021,14367,7865,2164,462,1315,3023,0.5474,0.1506,0.2104,0.0915,0.0322
05137,Stone,2021,10434,4727,2154,310,1258,2295,0.453,0.2064,0.22,0.1206,0.0297
05139,Union,2021,31335,14760,4469,818,2485,9621,0.471,0.1426,0.307,0.0793,0.0261
05141,Van Buren,2021,13417,7201,2125,234,1350,2741,0.5367,0.1584,0.2043,0.1006,0.0174
05143,Washington,2021,193538,94236,20321,2988,8881,70100,0.4869,0.105,0.3622,0.0459,0.0154
05145,White,2021,62255,32631,8222,1573,4506,16896,0.5242,0.1321,0.2714,0.0724,0.0253
05147,Woodruff,2021,5239,2829,671,295,446,1293,0.54,0.1281,0.2468,0.0851,0.0563
05149,Yell,2021,16473,9073,2099,325,1183,4118,0.5508,0.1274,0.25,0.0718,0.0197
05001,Arkansas,2022,13652,6890,1952,182,1023,3787,0.5047,0.143,0.2774,0.0749,0.0133
05003,Ashley,2022,15479,8044,2164,437,1557,3714,0.5197,0.1398,0.2399,0.1006,0.0282
05005,Baxter,2022,35896,20516,5078,481,4068,6234,0.5715,0.1415,0.1737,0.1133,0.0134
05007,Benton,2022,225450,131822,21448,2681,10660,61520,0.5847,0.0951,0.2729,0.0473,0.0119
05009,Boone,2022,30675,17491,3926,542,2433,6825,0.5702,0.128,0.2225,0.0793,0.0177
05011,Bradley,2022,8241,3710,1354,217,699,2478,0.4502,0.1643,0.3007,0.0848,0.0263
05013,Calhoun,2022,4071,1852,587,27,343,1289,0.4549,0.1442,0.3166,0.0843,0.0066
05015,Carroll,2022,23384,13603,2640,459,1684,5457,0.5817,0.1129,0.2334,0.072,0.0196
05017,Chicot,2022,8377,3570,1314,207,888,2605,0.4262,0.1569,0.311,0.106,0.0247
05019,Clark,2022,17990,7665,1732,259,1235,7358,0.4261,0.0963,0.409,0.0686,0.0144
05021,Clay,2022,12049,6451,1756,301,1241,2601,0.5354,0.1457,0.2159,0.103,0.025
05023,Cleburne,2022,21156,12479,3087,300,1996,3594,0.5899,0.1459,0.1699,0.0943,0.0142
05025,Cleveland,2022,6316,3248,870,67,646,1552,0.5142,0.1377,0.2457,0.1023,0.0106
05027,Columbia,2022,18695,8576,1998,485,1470,6651,0.4587,0.1069,0.3558,0.0786,0.0259
05029,Conway,2022,16831,8941,2623,435,1196,4071,0.5312,0.1558,0.2419,0.0711,0.0258
05031,Craighead,2022,87984,43798,10559,1990,5350,28277,0.4978,0.12,0.3214,0.0608,0.0226
05033,Crawford,2022,48703,26679,6388,957,3628,12008,0.5478,0.1312,0.2466,0.0745,0.0196
05035,Crittenden,2022,37249,15367,5439,1230,2726,13717,0.4125,0.146,0.3683,0.0732,0.033
05037,Cross,2022,13484,6933,1992,423,1102,3457,0.5142,0.1477,0.2564,0.0817,0.0314
05039,Dallas,2022,5427,2329,707,48,681,1710,0.4292,0.1303,0.3151,0.1255,0.0088
05041,Desha,2022,8944,3908,996,501,828,3212,0.4369,0.1114,0.3591,0.0926,0.056
05043,Drew,2022,14178,6677,1915,236,1068,4518,0.4709,0.1351,0.3187,0.0753,0.0166
05045,Faulkner,2022,101486,51201,11221,1516,4946,34118,0.5045,0.1106,0.3362,0.0487,0.0149
05047,Franklin,2022,14027,7357,1933,288,1484,3253,0.5245,0.1378,0.2319,0.1058,0.0205
05049,Fulton,2022,10105,5183,1733,93,1172,2017,0.5129,0.1715,0.1996,0.116,0.0092
05051,Garland,2022,83782,41993,13126,1522,7212,21451,0.5012,0.1567,0.256,0.0861,0.0182
05053,Grant,2022,14829,8313,1577,304,1249,3690,0.5606,0.1063,0.2488,0.0842,0.0205
05055,Greene,2022,36909,19613,6026,1071,2938,8332,0.5314,0.1633,0.2257,0.0796,0.029
05057,Hempstead,2022,15768,7816,2081,422,1333,4538,0.4957,0.132,0.2878,0.0845,0.0268
05059,Hot Spring,2022,27721,14202,3940,582,2234,7345,0.5123,0.1421,0.265,0.0806,0.021
05061,Howard,2022,10043,5278,1330,208,1012,2423,0.5255,0.1324,0.2413,0.1008,0.0207
05063,Independence,2022,30357,16505,3864,536,2380,7608,0.5437,0.1273,0.2506,0.0784,0.0177
05065,Izard,2022,11839,6163,1813,350,1236,2627,0.5206,0.1531,0.2219,0.1044,0.0296
05067,Jackson,2022,14099,5867,2860,438,1105,4267,0.4161,0.2029,0.3026,0.0784,0.0311
05069,Jefferson,2022,55064,23183,7083,1821,4047,20751,0.421,0.1286,0.3769,0.0735,0.0331
05071,Johnson,2022,20665,11145,2895,353,1332,5293,0.5393,0.1401,0.2561,0.0645,0.0171
05073,Lafayette,2022,5308,2620,636,135,606,1446,0.4936,0.1198,0.2724,0.1142,0.0254
05075,Lawrence,2022,13274,6863,2009,243,967,3435,0.517,0.1513,0.2588,0.0728,0.0183
05077,Lee,2022,7325,2212,1249,160,522,3342,0.302,0.1705,0.4562,0.0713,0.0218
05079,Lincoln,2022,11407,4877,1902,400,526,4102,0.4275,0.1667,0.3596,0.0461,0.0351
05081,Little River,2022,9820,5001,1460,219,1105,2254,0.5093,0.1487,0.2295,0.1125,0.0223
05083,Logan,2022,17563,9850,2243,386,1258,4212,0.5608,0.1277,0.2398,0.0716,0.022
05085,Lonoke,2022,59076,32691,7351,1102,3693,15341,0.5534,0.1244,0.2597,0.0625,0.0187
05087,Madison,2022,13507,7978,1462,211,860,3207,0.5907,0.1082,0.2374,0.0637,0.0156
05089,Marion,2022,14305,8200,2274,389,1346,2485,0.5732,0.159,0.1737,0.0941,0.0272
05091,Miller,2022,34307,15000,5508,939,2785,11014,0.4372,0.1606,0.321,0.0812,0.0274
05093,Mississippi,2022,31705,14673,4059,1041,2155,10818,0.4628,0.128,0.3412,0.068,0.0328
05095,Monroe,2022,5571,2484,637,296,650,1800,0.4459,0.1143,0.3231,0.1167,0.0531
05097,Montgomery,2022,7287,4310,1219,97,571,1187,0.5915,0.1673,0.1629,0.0784,0.0133
05099,Nevada,2022,6619,2568,1097,181,901,2053,0.388,0.1657,0.3102,0.1361,0.0273
05101,Newton,2022,6159,3433,951,53,504,1271,0.5574,0.1544,0.2064,0.0818,0.0086
05103,Ouachita,2022,18417,8367,2473,459,2109,5468,0.4543,0.1343,0.2969,0.1145,0.0249
05105,Perry,2022,8255,4788,1074,107,537,1856,0.58,0.1301,0.2248,0.0651,0.013
05107,Phillips,2022,12784,4987,1450,509,1318,5029,0.3901,0.1134,0.3934,0.1031,0.0398
05109,Pike,2022,8418,4907,887,123,679,1945,0.5829,0.1054,0.2311,0.0807,0.0146
05111,Poinsett,2022,18464,8821,3286,371,1454,4903,0.4777,0.178,0.2655,0.0787,0.0201
05113,Polk,2022,15803,9139,1903,338,1431,3330,0.5783,0.1204,0.2107,0.0906,0.0214
05115,Pope,2022,51338,26190,6061,969,3865,15222,0.5101,0.1181,0.2965,0.0753,0.0189
05117,Prairie,2022,6981,3534,1205,155,666,1576,0.5062,0.1726,0.2258,0.0954,0.0222
05119,Pulaski,2022,321636,144992,46374,5723,18308,111962,0.4508,0.1442,0.3481,0.0569,0.0178
05121,Randolph,2022,14897,8026,2170,304,1420,3281,0.5388,0.1457,0.2202,0.0953,0.0204
05123,St. Francis,2022,19016,7542,2639,700,1558,7277,0.3966,0.1388,0.3827,0.0819,0.0368
05125,Saline,2022,100647,58589,11978,1209,6808,23272,0.5821,0.119,0.2312,0.0676,0.012
05127,Scott,2022,7947,4910,1135,83,584,1318,0.6178,0.1428,0.1658,0.0735,0.0104
05129,Searcy,2022,6616,3659,907,113,560,1490,0.5531,0.1371,0.2252,0.0846,0.0171
05131,Sebastian,2022,103014,53324,13482,2316,6696,29512,0.5176,0.1309,0.2865,0.065,0.0225
05133,Sevier,2022,12207,6700,1425,199,780,3302,0.5489,0.1167,0.2705,0.0639,0.0163
05135,Sharp,2022,14571,7798,2270,317,1437,3066,0.5352,0.1558,0.2104,0.0986,0.0218
05137,Stone,2022,10422,4788,1878,308,1425,2331,0.4594,0.1802,0.2237,0.1367,0.0296
05139,Union,2022,31146,15354,4143,886,2500,9149,0.493,0.133,0.2937,0.0803,0.0284
05141,Van Buren,2022,13506,6953,2085,231,1551,2917,0.5148,0.1544,0.216,0.1148,0.0171
05143,Washington,2022,198719,96006,20617,3094,8884,73212,0.4831,0.1037,0.3684,0.0447,0.0156
05145,White,2022,62444,31892,8753,1234,4595,17204,0.5107,0.1402,0.2755,0.0736,0.0198
05147,Woodruff,2022,5207,2878,558,247,451,1320,0.5527,0.1072,0.2535,0.0866,0.0474
05149,Yell,2022,16379,9264,1987,416,1221,3907,0.5656,0.1213,0.2385,0.0745,0.0254
