year,month,crash_fips,home_fips,dr_drink,resident,in_state,out_of_state,home_dry
2020,3,05143,05119,0,False,True,False,False
2020,3,05143,05143,1,True,True,False,False
2020,3,05091,48037,1,False,False,True,
2020,3,05091,26079,0,False,False,True,
2020,3,05051,,0,,,,
2020,3,05051,05051,1,True,True,False,False
2020,2,05119,05119,0,True,True,False,False
2020,2,05119,05119,0,True,True,False,False
2020,2,05119,05119,0,True,True,False,False
2020,2,05149,05149,0,True,True,False,True
2020,2,05149,05115,0,False,True,False,True
2020,2,05115,05115,0,True,True,False,True
2020,2,05115,05115,1,True,True,False,True
2020,2,05143,05143,0,True,True,False,False
2020,2,05143,05143,0,True,True,False,False
2020,2,05143,05143,0,True,True,False,False
2020,3,05037,05037,0,True,True,False,False
2020,3,05037,05077,0,False,True,False,False
2020,3,05119,05119,0,True,True,False,False
2020,3,05125,48201,1,False,False,True,
2020,3,05075,05075,0,True,True,False,True
2020,3,05023,05141,1,False,True,False,False
2020,3,05031,05055,0,False,True,False,False
2020,3,05085,05085,0,True,True,False,True
2020,3,05027,05027,1,True,True,False,False
2020,3,05119,05119,0,True,True,False,False
2020,3,05007,29009,0,False,False,True,
2020,3,05139,05139,0,True,True,False,False
2020,3,05051,05051,1,True,True,False,False
2020,3,05051,05051,0,True,True,False,False
2020,2,05119,05045,1,False,True,False,True
2020,3,05059,05009,0,False,True,False,False
2020,3,05059,05141,0,False,True,False,False
2020,3,05007,05007,0,True,True,False,False
2020,3,05007,05007,0,True,True,False,False
2020,3,05101,05029,0,False,True,False,False
2020,3,05031,05031,1,True,True,False,True
2020,3,05139,05139,0,True,True,False,False
2020,4,05011,05025,0,False,True,False,False
2020,4,05011,05041,0,False,True,False,False
2020,4,05029,05029,1,True,True,False,False
2020,4,05029,05105,0,False,True,False,True
2020,3,05125,05125,0,True,True,False,False
2020,3,05125,,0,,,,
2020,3,05131,05131,1,True,True,False,True
2020,3,05131,05131,0,True,True,False,True
2020,4,05051,05051,0,True,True,False,False
2020,4,05051,05051,0,True,True,False,False
2020,4,05045,13079,0,False,False,True,
2020,2,05111,05111,0,True,True,False,False
2020,3,05119,05119,0,True,True,False,False
2020,3,05119,05119,0,True,True,False,False
2020,3,05069,05119,0,False,True,False,False
2020,4,05143,05007,1,False,True,False,False
2020,4,05143,05087,0,False,True,False,False
2020,3,05125,05119,1,False,True,False,False
2020,4,05027,05027,0,True,True,False,False
2020,4,05027,05103,0,False,True,False,False
2020,4,05067,05067,0,True,True,False,False
2020,4,05145,05145,0,True,True,False,True
2020,4,05131,05131,0,True,True,False,True
2020,3,05069,05069,0,True,True,False,False
2020,4,05111,05147,0,False,True,False,False
2020,4,05111,05055,1,False,True,False,False
2020,4,05005,29091,1,False,False,True,
2020,4,05145,05145,1,True,True,False,True
2020,4,05059,05059,1,True,True,False,True
2020,4,05059,05079,0,False,True,False,True
2020,4,05059,05025,0,False,True,False,False
2020,4,05011,05011,0,True,True,False,True
2020,4,05011,05041,0,False,True,False,False
2020,4,05139,05003,0,False,True,False,True
2020,4,05087,05131,1,False,True,False,True
2020,4,05087,05015,0,False,True,False,False
2020,4,05135,05135,0,True,True,False,False
2020,4,05135,05135,0,True,True,False,False
2020,4,05057,05057,0,True,True,False,True
2020,4,05057,05057,0,True,True,False,True
2020,4,05033,05033,1,True,True,False,True
2020,4,05101,35039,0,False,False,True,
2020,4,05119,,0,,,,
2020,4,05131,05131,0,True,True,False,True
2020,4,05131,05131,0,True,True,False,True
2020,4,05093,05093,0,True,True,False,False
2020,4,05093,05093,0,True,True,False,False
2020,4,05067,05031,0,False,True,False,True
2020,4,05107,21193,0,False,False,True,
2020,4,05107,21223,0,False,False,True,
2020,4,05107,39017,0,False,False,True,
2020,4,05133,05133,0,True,True,False,False
2020,4,05029,05029,1,True,True,False,False
2020,4,05073,05057,0,False,True,False,True
2020,4,05045,05045,1,True,True,False,True
2020,4,05041,05041,0,True,True,False,False
2020,4,05145,05145,0,True,True,False,True
2020,4,05111,05031,0,False,True,False,True
2020,4,05111,05055,0,False,True,False,False
2020,4,05063,05063,1,True,True,False,True
2020,4,05063,05063,1,True,True,False,True
2020,5,05119,05085,0,False,True,False,True
2020,5,05119,05119,0,True,True,False,False
2020,4,05113,05113,0,True,True,False,True
2020,4,05097,05051,0,False,True,False,False
2020,4,05119,05119,0,True,True,False,False
2020,4,05063,05063,1,True,True,False,True
2020,4,05011,05011,1,True,True,False,True
2020,4,05011,05011,0,True,True,False,True
2020,4,05103,05103,0,True,True,False,False
2020,4,05129,,0,,,,
2020,4,05125,05057,1,False,True,False,True
2020,4,05119,05125,1,False,True,False,False
2020,4,05007,05007,0,True,True,False,False
2020,4,05007,05007,1,True,True,False,False
2020,3,05143,05143,0,True,True,False,False
2020,3,05143,05143,0,True,True,False,False
2020,3,05143,05143,0,True,True,False,False
2020,4,05069,05079,0,False,True,False,True
2020,4,05007,48113,1,False,False,True,
2020,4,05007,05007,1,True,True,False,False
2020,4,05007,05007,0,True,True,False,False
2020,4,05119,05119,0,True,True,False,False
2020,4,05119,05069,0,False,True,False,False
2020,5,05035,05035,0,True,True,False,False
2020,5,05085,05085,0,True,True,False,True
2020,5,05007,05007,0,True,True,False,False
2020,4,05071,05071,0,True,True,False,True
2020,5,05049,05049,0,True,True,False,True
2020,5,05049,05049,0,True,True,False,True
2020,5,05031,05031,0,True,True,False,True
2020,5,05031,05031,0,True,True,False,True
2020,4,05115,05007,0,False,True,False,False
2020,4,05115,05051,0,False,True,False,False
2020,5,05015,05015,1,True,True,False,False
2020,5,05005,05005,0,True,True,False,False
2020,5,05005,05005,0,True,True,False,False
2020,5,05039,05103,1,False,True,False,False
2020,5,05075,05031,0,False,True,False,True
2020,5,05075,05055,0,False,True,False,False
2020,5,05125,05069,1,False,True,False,False
2020,5,05047,40091,0,False,False,True,
2020,4,05119,05119,0,True,True,False,False
2020,4,05119,05119,0,True,True,False,False
2020,4,05009,05009,0,True,True,False,False
2020,4,05009,05089,0,False,True,False,False
2020,5,05057,42011,0,False,False,True,
2020,5,05053,05053,0,True,True,False,True
2020,5,05053,05069,0,False,True,False,False
2020,5,05145,05045,0,False,True,False,True
2020,5,05145,05045,0,False,True,False,True
2020,5,05145,05085,0,False,True,False,True
2020,5,05123,47103,0,False,False,True,
2020,5,05123,05141,0,False,True,False,False
2020,4,05145,05145,0,True,True,False,True
2020,4,05145,05145,0,True,True,False,True
2020,5,05009,05009,0,True,True,False,False
2020,5,05023,05023,1,True,True,False,True
2020,5,05057,48367,1,False,False,True,
2020,5,05057,47157,0,False,False,True,
2020,5,05097,05143,1,False,True,False,False
2020,5,05051,05097,1,False,True,False,True
2020,5,05051,05119,0,False,True,False,False
2020,5,05051,05051,0,True,True,False,False
2020,4,05141,05141,0,True,True,False,False
2020,4,05141,05141,0,True,True,False,False
2020,5,05135,05135,1,True,True,False,False
2020,5,05037,05037,0,True,True,False,False
2020,5,05063,05063,1,True,True,False,True
2020,5,05145,05145,0,True,True,False,True
2020,5,05145,05145,0,True,True,False,True
2020,5,05119,05119,1,True,True,False,False
2020,5,05133,05133,0,True,True,False,False
2020,5,05133,05133,0,True,True,False,False
2020,5,05059,48091,0,False,False,True,
2020,5,05113,05113,0,True,True,False,True
2020,6,05143,05143,1,True,True,False,False
2020,6,05143,05143,0,True,True,False,False
2020,4,05007,05007,1,True,True,False,False
2020,5,05007,05007,1,True,True,False,False
2020,5,05007,05007,1,True,True,False,False
2020,5,05085,05085,0,True,True,False,True
2020,5,05085,05119,0,False,True,False,False
2020,6,05057,05057,0,True,True,False,True
2020,5,05111,05031,1,False,True,False,True
2020,6,05015,05015,0,True,True,False,False
2020,6,05015,05015,0,True,True,False,False
2020,5,05129,05129,0,True,True,False,True
2020,5,05129,05009,0,False,True,False,False
2020,5,05131,05083,0,False,True,False,True
2020,5,05057,05051,0,False,True,False,False
2020,6,05145,05055,0,False,True,False,False
2020,6,05015,48497,0,False,False,True,
2020,6,05015,05015,0,True,True,False,False
2020,5,05093,05093,1,True,True,False,False
2020,5,05093,05093,1,True,True,False,False
2020,6,05147,05095,0,False,True,False,False
2020,6,05147,05085,0,False,True,False,True
2020,6,05053,05053,0,True,True,False,True
2020,6,05053,05139,0,False,True,False,False
2020,6,05119,05085,0,False,True,False,True
2020,6,05097,48113,0,False,False,True,
2020,6,05111,05123,1,False,True,False,False
2020,6,05123,05123,0,True,True,False,False
2020,6,05043,05053,1,False,True,False,True
2020,6,05119,05125,0,False,True,False,False
2020,6,05033,05131,0,False,True,False,True
2020,6,05013,05103,0,False,True,False,False
2020,6,05023,05045,0,False,True,False,True
2020,6,05023,05023,1,True,True,False,True
2020,6,05063,05147,0,False,True,False,False
2020,6,05063,05067,0,False,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05137,05137,0,True,True,False,True
2020,6,05093,05111,1,False,True,False,False
2020,6,05033,05045,0,False,True,False,True
2020,6,05119,05119,0,True,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05149,05127,0,False,True,False,True
2020,6,05085,05119,0,False,True,False,False
2020,6,05085,05001,0,False,True,False,False
2020,6,05063,05063,1,True,True,False,True
2020,6,05051,05051,0,True,True,False,False
2020,6,05051,05051,0,True,True,False,False
2020,6,05051,05059,0,False,True,False,True
2020,6,05015,05015,0,True,True,False,False
2020,6,05015,05015,0,True,True,False,False
2020,6,05011,05013,0,False,True,False,False
2020,6,05131,40135,0,False,False,True,
2020,6,05061,05061,1,True,True,False,True
2020,6,05053,05053,0,True,True,False,True
2020,6,05053,05053,0,True,True,False,True
2020,6,05143,22027,0,False,False,True,
2020,6,05005,05005,1,True,True,False,False
2020,6,05005,05005,1,True,True,False,False
2020,6,05081,05081,1,True,True,False,False
2020,2,05027,05027,0,True,True,False,False
2020,6,05071,05115,0,False,True,False,True
2020,6,05071,05149,0,False,True,False,True
2020,6,05051,05051,0,True,True,False,False
2020,6,05143,05143,0,True,True,False,False
2020,6,05075,05075,1,True,True,False,True
2020,6,05069,05069,0,True,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05111,05111,1,True,True,False,False
2020,6,05119,05069,0,False,True,False,False
2020,6,05119,05069,0,False,True,False,False
2020,6,05119,05045,0,False,True,False,True
2020,6,05119,,0,,,,
2020,6,05093,05093,0,True,True,False,False
2020,6,05093,05093,0,True,True,False,False
2020,6,05063,05063,0,True,True,False,True
2020,6,05063,05063,1,True,True,False,True
2020,6,05119,05119,0,True,True,False,False
2020,6,05119,05119,1,True,True,False,False
2020,6,05119,05119,0,True,True,False,False
2020,6,05119,05115,0,False,True,False,True
2020,6,05119,05103,0,False,True,False,False
2020,6,05091,05091,0,True,True,False,False
2020,6,05133,05133,1,True,True,False,False
2020,6,05133,05061,0,False,True,False,True
2020,6,05063,05067,1,False,True,False,False
2020,7,05035,47157,0,False,False,True,
2020,6,05131,05033,0,False,True,False,True
2020,6,05131,48113,0,False,False,True,
2020,6,05075,05075,0,True,True,False,True
2020,6,05075,05075,0,True,True,False,True
2020,7,05047,05149,0,False,True,False,True
2020,6,05037,05037,0,True,True,False,False
2020,7,05055,05055,0,True,True,False,False
2020,6,05005,05005,0,True,True,False,False
2020,6,05005,05005,0,True,True,False,False
2020,6,05007,,0,,,,
2020,6,05083,05047,1,False,True,False,False
2020,7,05035,13121,0,False,False,True,
2020,7,05035,47157,0,False,False,True,
2020,7,05091,05091,0,True,True,False,False
2020,7,05091,05091,0,True,True,False,False
2020,6,05007,05143,0,False,True,False,False
2020,6,05007,05007,0,True,True,False,False
2020,6,05131,05033,0,False,True,False,True
2020,7,05023,05023,0,True,True,False,True
2020,6,05069,05069,0,True,True,False,False
2020,7,05047,05143,0,False,True,False,False
2020,7,05119,05119,0,True,True,False,False
2020,7,05119,05119,0,True,True,False,False
2020,7,05119,05125,0,False,True,False,False
2020,7,05093,05093,0,True,True,False,False
2020,7,05033,40135,0,False,False,True,
2020,7,05043,05043,0,True,True,False,False
2020,7,05045,05045,0,True,True,False,True
2020,7,05045,05045,0,True,True,False,True
2020,7,05045,05119,0,False,True,False,False
2020,6,05001,,0,,,,
2020,7,05081,05081,1,True,True,False,False
2020,7,05125,05051,0,False,True,False,False
2020,7,05125,05051,0,False,True,False,False
2020,6,05007,05143,0,False,True,False,False
2020,6,05007,05007,1,True,True,False,False
2020,7,05119,,0,,,,
2020,7,05143,48085,1,False,False,True,
2020,7,05143,05087,0,False,True,False,False
2020,7,05143,05143,0,True,True,False,False
2020,7,05119,,0,,,,
2020,7,05119,,0,,,,
2020,7,05073,05055,1,False,True,False,False
2020,7,05123,05123,1,True,True,False,False
2020,7,05099,05027,0,False,True,False,False
2020,7,05015,05015,0,True,True,False,False
2020,7,05011,05011,1,True,True,False,True
2020,7,05067,05067,1,True,True,False,False
2020,7,05101,48439,0,False,False,True,
2020,7,05137,05137,0,True,True,False,True
2020,7,05041,28125,0,False,False,True,
2020,7,05041,05041,0,True,True,False,False
2020,7,05119,05119,0,True,True,False,False
2020,7,05007,05143,0,False,True,False,False
2020,7,05007,05007,1,True,True,False,False
2020,7,05007,05007,0,True,True,False,False
2020,7,05133,05113,1,False,True,False,True
2020,7,05085,05119,1,False,True,False,False
2020,7,05119,05119,0,True,True,False,False
2020,7,05029,05085,0,False,True,False,True
2020,7,05029,05115,0,False,True,False,True
2020,7,05011,05011,1,True,True,False,True
2020,7,05141,48297,0,False,False,True,
2020,7,05141,05141,0,True,True,False,False
2020,7,05145,05145,0,True,True,False,True
2020,7,05037,05037,0,True,True,False,False
2020,7,05037,05037,0,True,True,False,False
2020,7,05123,05123,0,True,True,False,False
2020,7,05123,47167,0,False,False,True,
2020,7,05123,47125,0,False,False,True,
2020,7,05055,05021,0,False,True,False,True
2020,7,05055,05055,0,True,True,False,False
2020,7,05053,05053,0,True,True,False,True
2020,7,05031,05031,1,True,True,False,True
2020,7,05063,05063,1,True,True,False,True
2020,7,05063,48113,0,False,False,True,
2020,7,05029,05119,1,False,True,False,False
2020,7,05069,05009,1,False,True,False,False
2020,7,05103,05139,0,False,True,False,False
2020,7,05055,05055,1,True,True,False,False
2020,7,05023,05045,0,False,True,False,True
2020,7,05045,05119,0,False,True,False,False
2020,7,05045,05045,0,True,True,False,True
2020,7,05045,05045,0,True,True,False,True
2020,7,05007,05143,1,False,True,False,False
2020,7,05007,05007,1,True,True,False,False
2020,7,05007,05007,0,True,True,False,False
2020,8,05117,05117,0,True,True,False,False
2020,8,05117,05147,0,False,True,False,False
2020,8,05125,05051,1,False,True,False,False
2020,8,05125,05051,0,False,True,False,False
2020,7,05051,05051,0,True,True,False,False
2020,7,05051,05051,0,True,True,False,False
2020,8,05035,05007,1,False,True,False,False
2020,7,05145,05085,0,False,True,False,True
2020,8,05023,05045,0,False,True,False,True
2020,8,05023,05023,0,True,True,False,True
2020,8,05119,05119,0,True,True,False,False
2020,8,05119,05119,0,True,True,False,False
2020,8,05119,05119,1,True,True,False,False
2020,8,05089,05009,0,False,True,False,False
2020,8,05035,05035,1,True,True,False,False
2020,7,05141,22105,0,False,False,True,
2020,7,05141,05119,0,False,True,False,False
2020,7,05035,,0,,,,
2020,7,05051,05051,0,True,True,False,False
2020,7,05051,05051,0,True,True,False,False
2020,8,05143,05023,0,False,True,False,True
2020,4,05143,05143,0,True,True,False,False
2020,8,05007,05071,0,False,True,False,True
2020,8,05119,05119,0,True,True,False,False
2020,8,05123,05123,0,True,True,False,False
2020,8,05133,48245,0,False,False,True,
2020,8,05133,29107,0,False,False,True,
2020,8,05045,05045,1,True,True,False,True
2020,8,05045,05033,0,False,True,False,True
2020,8,05045,05071,1,False,True,False,True
2020,7,05143,05143,0,True,True,False,False
2020,7,05143,05087,0,False,True,False,False
2020,7,05143,,0,,,,
2020,7,05143,05143,0,True,True,False,False
2020,8,05049,05049,1,True,True,False,True
2020,8,05049,05067,0,False,True,False,False
2020,8,05057,05061,1,False,True,False,True
2020,7,05007,05007,1,True,True,False,False
2020,7,05029,05045,0,False,True,False,True
2020,7,05029,05045,0,False,True,False,True
2020,8,05063,05135,0,False,True,False,False
2020,8,05063,05063,0,True,True,False,True
2020,8,05087,05087,0,True,True,False,False
2020,8,05087,05087,0,True,True,False,False
2020,7,05071,05115,0,False,True,False,True
2020,7,05071,05115,0,False,True,False,True
2020,7,05129,05129,0,True,True,False,True
2020,8,05063,29037,0,False,False,True,
2020,8,05077,05031,0,False,True,False,True
2020,8,05129,05089,1,False,True,False,False
2020,8,05129,05129,0,True,True,False,True
2020,8,05111,05031,0,False,True,False,True
2020,8,05111,05111,0,True,True,False,False
2020,8,05143,05143,0,True,True,False,False
2020,6,05071,05047,1,False,True,False,False
2020,8,05027,05103,0,False,True,False,False
2020,8,05027,05027,0,True,True,False,False
2020,8,05019,05073,0,False,True,False,True
2020,8,05077,,0,,,,
2020,8,05119,05119,0,True,True,False,False
2020,8,05119,05115,0,False,True,False,True
2020,8,05119,05119,0,True,True,False,False
2020,8,05109,05061,0,False,True,False,True
2020,7,05007,05007,0,True,True,False,False
2020,7,05007,05007,0,True,True,False,False
2020,7,05061,05113,0,False,True,False,True
2020,8,05085,05117,0,False,True,False,False
2020,8,05085,05029,0,False,True,False,False
2020,8,05085,05143,0,False,True,False,False
2020,8,05085,06085,0,False,False,True,
2020,8,05085,47149,0,False,False,True,
2020,8,05003,05003,1,True,True,False,True
2020,8,05087,05087,1,True,True,False,False
2020,8,05015,05007,0,False,True,False,False
2020,8,05015,05143,0,False,True,False,False
2020,8,05015,05015,0,True,True,False,False
2020,8,05069,05017,1,False,True,False,False
2020,6,05007,05007,0,True,True,False,False
2020,6,05007,05009,0,False,True,False,False
2020,8,05069,05069,0,True,True,False,False
2020,8,05069,28073,0,False,False,True,
2020,8,05119,,0,,,,
2020,8,05075,05075,0,True,True,False,True
2020,8,05075,05031,0,False,True,False,True
2020,8,05075,05031,0,False,True,False,True
2020,8,05069,05069,0,True,True,False,False
2020,8,05069,05069,0,True,True,False,False
2020,9,05119,05119,1,True,True,False,False
2020,8,05115,05149,0,False,True,False,True
2020,9,05007,05007,0,True,True,False,False
2020,8,05035,47157,1,False,False,True,
2020,8,05143,05143,1,True,True,False,False
2020,8,05135,05135,0,True,True,False,False
2020,9,05091,05091,0,True,True,False,False
2020,9,05091,05091,0,True,True,False,False
2020,8,05101,48245,0,False,False,True,
2020,8,05091,48201,0,False,False,True,
2020,8,05015,29213,1,False,False,True,
2020,8,05059,05051,0,False,True,False,False
2020,9,05063,05063,0,True,True,False,True
2020,9,05031,05093,0,False,True,False,False
2020,9,05031,05031,0,True,True,False,True
2020,8,05049,05049,0,True,True,False,True
2020,8,05049,27145,0,False,False,True,
2020,9,05023,05023,0,True,True,False,True
2020,8,05119,,0,,,,
2020,9,05023,05035,1,False,True,False,False
2020,9,05131,05131,0,True,True,False,True
2020,9,05131,05131,0,True,True,False,True
2020,9,05023,05141,0,False,True,False,False
2020,9,05119,05119,1,True,True,False,False
2020,9,05119,05045,0,False,True,False,True
2020,9,05103,05103,1,True,True,False,False
2020,9,05031,05031,0,True,True,False,True
2020,9,05031,05031,0,True,True,False,True
2020,9,05031,05119,0,False,True,False,False
2020,9,05013,05039,1,False,True,False,False
2020,9,05149,05149,0,True,True,False,True
2020,9,05133,05133,0,True,True,False,False
2020,8,05045,05023,0,False,True,False,True
2020,8,05045,05045,0,True,True,False,True
2020,9,05011,05013,0,False,True,False,False
2020,9,05089,05009,0,False,True,False,False
2020,9,05007,05007,0,True,True,False,False
2020,9,05007,05007,1,True,True,False,False
2020,9,05141,05023,0,False,True,False,True
2020,9,05141,47167,0,False,False,True,
2020,9,05009,05009,1,True,True,False,False
2020,9,05119,05119,0,True,True,False,False
2020,8,05131,05131,0,True,True,False,True
2020,8,05131,05047,0,False,True,False,False
2020,9,05115,20173,0,False,False,True,
2020,9,05095,05095,0,True,True,False,False
2020,9,05095,05095,0,True,True,False,False
2020,9,05031,05031,0,True,True,False,True
2020,9,05067,05135,0,False,True,False,False
2020,9,05067,05067,0,True,True,False,False
2020,9,05067,05067,0,True,True,False,False
2020,9,05067,05067,0,True,True,False,False
2020,9,05019,48213,1,False,False,True,
2020,9,05019,05019,0,True,True,False,False
2020,9,05001,05107,0,False,True,False,False
2020,9,05003,05043,1,False,True,False,False
2020,9,05045,05045,0,True,True,False,True
2020,9,05055,05055,0,True,True,False,False
2020,9,05055,05055,0,True,True,False,False
2020,9,05143,05143,0,True,True,False,False
2020,9,05143,05143,0,True,True,False,False
2020,9,05049,05135,0,False,True,False,False
2020,9,05049,05093,0,False,True,False,False
2020,9,05021,05121,0,False,True,False,False
2020,9,05021,29167,0,False,False,True,
2020,9,05145,05031,0,False,True,False,True
2020,9,05051,05119,0,False,True,False,False
2020,9,05051,05051,0,True,True,False,False
2020,9,05051,05051,0,True,True,False,False
2020,5,05019,05051,0,False,True,False,False
2020,9,05115,05119,0,False,True,False,False
2020,9,05123,47157,0,False,False,True,
2020,9,05123,48309,0,False,False,True,
2020,9,05049,05135,0,False,True,False,False
2020,9,05131,05131,0,True,True,False,True
2020,9,05119,,0,,,,
2020,9,05145,05145,0,True,True,False,True
2020,9,05103,05103,0,True,True,False,False
2020,9,05091,48037,0,False,False,True,
2020,9,05089,26111,0,False,False,True,
2020,9,05089,05089,0,True,True,False,False
2020,9,05089,05089,0,True,True,False,False
2020,10,05069,05069,1,True,True,False,False
2020,9,05009,05007,0,False,True,False,False
2020,9,05009,05087,0,False,True,False,False
2020,8,05149,05083,1,False,True,False,True
2020,8,05115,05115,0,True,True,False,True
2020,8,05115,05115,0,True,True,False,True
2020,9,05045,05045,0,True,True,False,True
2020,10,05111,05111,0,True,True,False,False
2020,10,05031,05031,1,True,True,False,True
2020,9,05119,05125,1,False,True,False,False
2020,8,05007,05007,0,True,True,False,False
2020,8,05007,40021,1,False,False,True,
2020,8,05007,,0,,,,
2020,8,05143,05143,1,True,True,False,False
2020,8,05143,05143,0,True,True,False,False
2020,8,05143,05143,0,True,True,False,False
2020,10,05095,05095,0,True,True,False,False
2020,10,05119,05085,1,False,True,False,True
2020,10,05119,05119,0,True,True,False,False
2020,10,05031,05093,1,False,True,False,False
2020,9,05115,05085,0,False,True,False,True
2020,9,05115,05143,0,False,True,False,False
2020,9,05115,37119,0,False,False,True,
2020,9,05115,,0,,,,
2020,9,05115,47065,0,False,False,True,
2020,10,05035,05111,0,False,True,False,False
2020,10,05035,05123,0,False,True,False,False
2020,10,05031,05031,1,True,True,False,True
2020,10,05045,05119,0,False,True,False,False
2020,10,05045,05045,0,True,True,False,True
2020,10,05091,05091,0,True,True,False,False
2020,10,05119,05085,0,False,True,False,True
2020,10,05119,05115,0,False,True,False,True
2020,10,05119,05149,0,False,True,False,True
2020,10,05079,05079,1,True,True,False,True
2020,10,05079,05003,1,False,True,False,True
2020,10,05147,05145,1,False,True,False,True
2020,10,05043,05119,0,False,True,False,False
2020,10,05043,20115,0,False,False,True,
2020,9,05007,05007,0,True,True,False,False
2020,9,05007,05143,0,False,True,False,False
2020,9,05007,05087,0,False,True,False,False
2020,9,05007,05007,0,True,True,False,False
2020,10,05127,05113,0,False,True,False,True
2020,10,05063,05063,1,True,True,False,True
2020,10,05119,05119,1,True,True,False,False
2020,10,05119,05119,1,True,True,False,False
2020,9,05119,05119,1,True,True,False,False
2020,10,05033,05033,0,True,True,False,True
2020,10,05119,05119,0,True,True,False,False
2020,10,05119,05119,0,True,True,False,False
2020,10,05119,05119,0,True,True,False,False
2020,10,05125,05125,0,True,True,False,False
2020,10,05125,05125,0,True,True,False,False
2020,10,05123,05123,0,True,True,False,False
2020,10,05089,05089,0,True,True,False,False
2020,10,05089,05089,0,True,True,False,False
2020,10,05061,05133,0,False,True,False,False
2020,10,05061,05133,1,False,True,False,False
2020,10,05061,05061,0,True,True,False,True
2020,10,05061,05061,0,True,True,False,True
2020,10,05003,22073,0,False,False,True,
2020,10,05143,05143,0,True,True,False,False
2020,10,05143,05143,1,True,True,False,False
2020,10,05043,05079,0,False,True,False,True
2020,10,05043,22067,0,False,False,True,
2020,10,05023,05045,0,False,True,False,True
2020,10,05023,05063,0,False,True,False,True
2020,10,05031,05117,1,False,True,False,False
2020,10,05115,05125,0,False,True,False,False
2020,10,05097,05059,0,False,True,False,True
2020,10,05087,29213,0,False,False,True,
2020,10,05127,05091,0,False,True,False,False
2020,10,05127,05087,0,False,True,False,False
2020,10,05131,05131,0,True,True,False,True
2020,10,05131,47037,0,False,False,True,
2020,10,05095,05095,0,True,True,False,False
2020,10,05035,05123,0,False,True,False,False
2020,10,05085,47081,0,False,False,True,
2020,10,05119,05119,1,True,True,False,False
2020,10,05031,47157,0,False,False,True,
2020,10,05031,05119,0,False,True,False,False
2020,10,05007,05007,0,True,True,False,False
2020,10,05007,05007,0,True,True,False,False
2020,10,05145,05085,0,False,True,False,True
2020,10,05145,05001,0,False,True,False,False
2020,10,05145,05145,1,True,True,False,True
2020,10,05125,05105,0,False,True,False,True
2020,10,05125,05119,0,False,True,False,False
2020,10,05051,05051,0,True,True,False,False
2020,10,05051,05051,0,True,True,False,False
2020,11,05073,22119,0,False,False,True,
2020,11,05069,05069,0,True,True,False,False
2020,11,05069,22073,0,False,False,True,
2020,11,05125,40125,0,False,False,True,
2020,11,05125,05119,0,False,True,False,False
2020,10,05145,05145,0,True,True,False,True
2020,10,05145,05145,0,True,True,False,True
2020,11,05075,05075,0,True,True,False,True
2020,11,05075,05121,0,False,True,False,False
2020,11,05035,05035,1,True,True,False,False
2020,11,05035,05035,0,True,True,False,False
2020,10,05007,05007,0,True,True,False,False
2020,10,05075,48005,0,False,False,True,
2020,11,05119,,0,,,,
2020,10,05131,05131,0,True,True,False,True
2020,10,05035,47157,0,False,False,True,
2020,10,05035,05111,0,False,True,False,False
2020,10,05119,05119,0,True,True,False,False
2020,10,05007,48277,1,False,False,True,
2020,11,05031,47157,0,False,False,True,
2020,7,05125,,0,,,,
2020,10,05119,05119,0,True,True,False,False
2020,10,05047,05047,0,True,True,False,False
2020,10,05007,05007,0,True,True,False,False
2020,10,05119,05119,0,True,True,False,False
2020,11,05031,05031,1,True,True,False,True
2020,11,05067,05067,0,True,True,False,False
2020,11,05067,05067,1,True,True,False,False
2020,11,05123,05123,0,True,True,False,False
2020,11,05123,05031,0,False,True,False,True
2020,11,05123,05123,1,True,True,False,False
2020,11,05063,05063,0,True,True,False,True
2020,11,05069,05119,0,False,True,False,False
2020,10,05115,05047,0,False,True,False,False
2020,10,05115,05115,0,True,True,False,True
2020,10,05115,05115,0,True,True,False,True
2020,11,05145,05145,0,True,True,False,True
2020,11,05045,05085,0,False,True,False,True
2020,11,05045,05045,0,True,True,False,True
2020,11,05119,05001,1,False,True,False,False
2020,11,05119,05119,1,True,True,False,False
2020,11,05119,,0,,,,
2020,11,05031,05093,0,False,True,False,False
2020,11,05031,05031,0,True,True,False,True
2020,11,05045,05143,0,False,True,False,False
2020,11,05045,05005,0,False,True,False,False
2020,11,05051,05051,0,True,True,False,False
2020,10,05119,05119,1,True,True,False,False
2020,11,05123,05035,0,False,True,False,False
2020,11,05063,05065,0,False,True,False,True
2020,11,05131,05131,0,True,True,False,True
2020,11,05031,05031,1,True,True,False,True
2020,11,05031,05031,0,True,True,False,True
2020,11,05143,05143,0,True,True,False,False
2020,11,05143,05143,0,True,True,False,False
2020,11,05015,05015,0,True,True,False,False
2020,11,05003,05003,0,True,True,False,True
2020,11,05001,05095,1,False,True,False,False
2020,11,05047,05033,0,False,True,False,True
2020,11,05119,05119,0,True,True,False,False
2020,11,05119,05119,1,True,True,False,False
2020,11,05111,05055,0,False,True,False,False
2020,11,05007,05007,1,True,True,False,False
