crash_fips,year,month,n_drivers,n_drink,sh_nonresident,sh_out_of_state,sh_home_dry,sh_nonresident_drink,sh_home_dry_drink
05119,2020,1,4,0,0.5,0.0,0.5,,
05119,2020,2,8,3,0.25,0.0,0.125,0.33333333333333337,0.3333333333333333
05119,2020,3,6,1,0.16666666666666663,0.0,0.16666666666666666,0.0,0.0
05119,2020,4,7,1,0.33333333333333337,0.0,0.0,1.0,0.0
05119,2020,5,6,1,0.16666666666666663,0.0,0.16666666666666666,0.0,0.0
05119,2020,6,18,1,0.4117647058823529,0.0,0.17647058823529413,0.0,0.0
05119,2020,7,8,0,0.19999999999999996,0.0,0.0,,
05119,2020,8,9,1,0.1428571428571429,0.0,0.14285714285714285,0.0,0.0
05119,2020,9,7,4,0.33333333333333337,0.0,0.16666666666666666,0.25,0.0
05119,2020,10,17,5,0.23529411764705888,0.0,0.23529411764705882,0.19999999999999996,0.2
05119,2020,11,7,3,0.19999999999999996,0.0,0.0,0.33333333333333337,0.0
05119,2020,12,12,1,0.6363636363636364,0.09090909090909091,0.2,1.0,
05119,2021,1,6,1,0.16666666666666663,0.0,0.16666666666666666,0.0,0.0
05119,2021,2,5,1,0.0,0.0,0.0,0.0,0.0
05119,2021,3,8,0,0.1428571428571429,0.0,0.0,,
05119,2021,4,8,1,0.5,0.125,0.2857142857142857,1.0,1.0
05119,2021,5,5,3,0.0,0.0,0.0,0.0,0.0
05119,2021,6,6,1,0.4,0.2,0.25,0.0,0.0
05119,2021,7,9,3,0.5,0.25,0.3333333333333333,0.0,0.0
05119,2021,8,9,1,0.5555555555555556,0.2222222222222222,0.42857142857142855,1.0,1.0
05119,2021,9,8,3,0.0,0.0,0.0,0.0,0.0
05119,2021,10,9,2,0.4444444444444444,0.0,0.3333333333333333,0.5,0.5
05119,2021,11,13,3,0.5384615384615384,0.07692307692307693,0.4166666666666667,0.33333333333333337,0.3333333333333333
05119,2021,12,16,5,0.5714285714285714,0.21428571428571427,0.18181818181818182,0.4,0.25
05119,2022,1,12,1,0.36363636363636365,0.18181818181818182,0.2222222222222222,0.0,0.0
05119,2022,2,6,2,0.5,0.16666666666666666,0.2,1.0,0.0
05119,2022,3,5,0,0.4,0.0,0.0,,
05119,2022,4,9,1,0.375,0.125,0.2857142857142857,0.0,0.0
05119,2022,5,2,0,0.0,0.0,0.0,,
05119,2022,6,11,1,0.6,0.2,0.125,0.0,0.0
05119,2022,7,18,7,0.5333333333333333,0.0,0.4,0.4285714285714286,0.2857142857142857
05119,2022,8,22,3,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0
05119,2022,9,13,5,0.2727272727272727,0.09090909090909091,0.2,0.19999999999999996,0.2
05119,2022,10,3,2,0.6666666666666667,0.3333333333333333,0.0,0.5,0.0
05119,2022,11,7,0,0.1428571428571429,0.0,0.14285714285714285,,
05119,2022,12,6,4,0.4,0.2,0.25,0.5,0.3333333333333333
05119,2023,1,10,2,0.30000000000000004,0.1,0.1111111111111111,0.5,0.5
05119,2023,2,18,3,0.11111111111111116,0.0,0.05555555555555555,0.0,0.0
05119,2023,3,7,4,0.4285714285714286,0.0,0.2857142857142857,0.25,0.25
05119,2023,4,13,2,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0
05119,2023,5,10,2,0.19999999999999996,0.0,0.2,0.0,0.0
05119,2023,6,6,0,0.6,0.6,0.0,,
05119,2023,7,8,2,0.375,0.25,0.0,1.0,0.0
05119,2023,8,14,4,0.46153846153846156,0.0,0.38461538461538464,1.0,0.75
05119,2023,9,8,2,0.5714285714285714,0.14285714285714285,0.3333333333333333,1.0,1.0
05119,2023,10,22,3,0.30000000000000004,0.05,0.05263157894736842,0.33333333333333337,0.0
05119,2023,11,3,0,0.0,0.0,0.0,,
05119,2023,12,9,1,0.625,0.0,0.25,0.0,0.0
05121,2008,1,1,0,0.0,0.0,1.0,,
05121,2008,6,1,0,1.0,0.0,1.0,,
05121,2008,7,1,0,1.0,0.0,1.0,,
05121,2008,8,4,0,0.5,0.25,1.0,,
05121,2008,11,2,1,0.5,0.5,1.0,0.0,1.0
05121,2009,2,1,0,0.0,0.0,1.0,,
05121,2009,8,4,1,0.0,0.0,1.0,0.0,1.0
05121,2009,9,1,1,1.0,0.0,1.0,1.0,1.0
05121,2010,8,1,0,0.0,0.0,1.0,,
05121,2010,9,3,1,0.33333333333333337,0.0,1.0,1.0,1.0
05121,2010,11,1,0,1.0,1.0,,,
05121,2011,3,1,1,1.0,0.0,1.0,1.0,1.0
05121,2011,5,2,0,0.0,0.0,1.0,,
05121,2011,6,1,1,0.0,0.0,1.0,0.0,1.0
05121,2011,9,3,1,0.33333333333333337,0.3333333333333333,1.0,0.0,1.0
05121,2012,4,2,1,0.5,0.0,0.5,1.0,0.0
05121,2012,8,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05121,2012,12,1,0,0.0,0.0,1.0,,
05121,2014,8,1,1,0.0,0.0,1.0,0.0,1.0
05121,2014,9,2,0,0.5,0.0,0.5,,
05121,2014,10,1,0,0.0,0.0,1.0,,
05121,2014,11,4,0,0.5,0.25,0.6666666666666666,,
05121,2014,12,1,0,0.0,0.0,1.0,,
05121,2015,2,2,1,1.0,0.5,1.0,1.0,
05121,2015,3,1,1,0.0,0.0,1.0,0.0,1.0
05121,2015,11,1,0,0.0,0.0,1.0,,
05121,2016,7,1,1,1.0,1.0,,1.0,
05121,2016,9,1,1,0.0,0.0,1.0,0.0,1.0
05121,2017,2,1,0,0.0,0.0,1.0,,
05121,2017,4,2,0,0.5,0.5,1.0,,
05121,2017,6,1,1,0.0,0.0,1.0,0.0,1.0
05121,2017,8,1,0,1.0,1.0,,,
05121,2017,9,1,0,1.0,0.0,1.0,,
05121,2017,11,2,0,0.5,0.5,1.0,,
05121,2017,12,2,0,0.5,0.5,1.0,,
05121,2018,1,2,0,0.0,0.0,0.0,,
05121,2018,2,1,0,1.0,0.0,0.0,,
05121,2018,3,3,0,1.0,0.3333333333333333,0.0,,
05121,2018,4,1,0,1.0,0.0,0.0,,
05121,2018,5,2,0,0.5,0.0,0.0,,
05121,2018,7,4,0,0.5,0.25,0.3333333333333333,,
05121,2019,6,1,0,0.0,0.0,0.0,,
05121,2019,8,2,0,0.5,0.5,0.0,,
05121,2020,9,4,0,1.0,0.75,1.0,,
05121,2021,3,1,1,0.0,0.0,0.0,0.0,0.0
05121,2021,5,1,0,0.0,0.0,0.0,,
05121,2021,6,3,0,0.0,0.0,0.0,,
05121,2021,8,2,0,1.0,0.5,1.0,,
05121,2021,9,2,0,1.0,0.0,1.0,,
05121,2021,10,1,0,1.0,0.0,1.0,,
05121,2021,12,4,2,0.5,0.5,0.0,0.0,0.0
05121,2022,2,3,0,0.0,0.0,0.0,,
05121,2022,4,2,0,1.0,1.0,,,
05121,2022,6,2,0,0.5,0.0,0.5,,
05121,2022,11,2,1,0.0,0.0,0.0,0.0,0.0
05121,2023,2,2,1,0.5,0.0,0.5,0.0,0.0
05121,2023,4,2,0,1.0,0.0,0.5,,
05121,2023,6,2,0,1.0,0.5,0.0,,
05121,2023,7,1,0,0.0,0.0,0.0,,
05121,2023,9,3,1,0.33333333333333337,0.0,0.3333333333333333,0.0,0.0
05123,2008,4,3,0,1.0,0.0,0.0,,
05123,2008,6,1,1,1.0,0.0,0.0,1.0,0.0
05123,2008,8,3,1,0.6666666666666667,0.0,0.0,0.0,0.0
05123,2008,9,1,1,1.0,0.0,0.0,1.0,0.0
05123,2008,11,3,0,1.0,1.0,,,
05123,2009,4,11,1,0.8,0.6,0.0,0.0,0.0
05123,2009,5,1,0,0.0,0.0,0.0,,
05123,2009,6,1,0,1.0,0.0,0.0,,
05123,2009,7,2,0,1.0,1.0,,,
05123,2009,10,1,0,0.0,0.0,0.0,,
05123,2009,11,5,0,0.8,0.2,0.0,,
05123,2009,12,1,0,0.0,0.0,0.0,,
05123,2010,4,2,0,0.5,0.5,0.0,,
05123,2010,5,1,0,1.0,0.0,1.0,,
05123,2010,6,2,1,1.0,0.5,0.0,1.0,0.0
05123,2010,8,1,1,1.0,0.0,1.0,1.0,1.0
05123,2010,9,4,0,0.75,0.5,0.0,,
05123,2011,1,2,1,0.5,0.0,0.0,0.0,0.0
05123,2011,3,1,0,1.0,1.0,,,
05123,2011,7,2,0,1.0,1.0,,,
05123,2011,11,1,0,1.0,1.0,,,
05123,2012,9,1,0,1.0,1.0,,,
05123,2013,4,2,0,0.5,0.0,0.0,,
05123,2013,10,3,0,0.33333333333333337,0.0,0.3333333333333333,,
05123,2013,11,2,0,1.0,0.5,0.0,,
05123,2013,12,7,0,1.0,0.8333333333333334,0.0,,
05123,2014,5,3,0,1.0,1.0,,,
05123,2014,6,2,0,1.0,1.0,,,
05123,2014,8,1,1,1.0,1.0,,1.0,
05123,2014,9,1,0,,,,,
05123,2014,12,1,0,1.0,1.0,,,
05123,2015,6,3,0,1.0,0.6666666666666666,1.0,,
05123,2015,8,4,1,0.5,0.25,0.0,0.0,0.0
05123,2015,10,2,0,0.0,0.0,0.0,,
05123,2015,11,5,1,1.0,1.0,,1.0,
05123,2016,4,1,0,0.0,0.0,0.0,,
05123,2016,5,2,0,1.0,0.5,0.0,,
05123,2016,8,1,0,1.0,0.0,0.0,,
05123,2016,12,8,0,0.625,0.5,0.25,,
05123,2017,1,2,0,1.0,1.0,,,
05123,2017,4,4,0,0.5,0.0,0.0,,
05123,2017,7,1,0,0.0,0.0,0.0,,
05123,2017,10,1,0,0.0,0.0,0.0,,
05123,2017,12,1,0,0.0,0.0,0.0,,
05123,2018,1,1,0,1.0,0.0,0.0,,
05123,2018,2,1,0,1.0,0.0,0.0,,
05123,2018,4,2,1,1.0,0.5,0.0,1.0,
05123,2018,5,2,0,1.0,1.0,,,
05123,2018,6,6,0,0.8,0.8,0.0,,
05123,2018,8,2,0,0.5,0.5,0.0,,
05123,2019,1,1,0,1.0,1.0,,,
05123,2019,3,7,0,1.0,1.0,,,
05123,2019,5,5,0,1.0,0.75,0.0,,
05123,2019,6,2,0,1.0,0.0,0.0,,
05123,2019,10,4,0,0.5,0.25,0.0,,
05123,2019,11,1,0,1.0,1.0,,,
05123,2020,1,1,1,1.0,1.0,,1.0,
05123,2020,5,2,0,1.0,0.5,0.0,,
05123,2020,6,1,0,0.0,0.0,0.0,,
05123,2020,7,4,1,0.5,0.5,0.0,0.0,0.0
05123,2020,8,1,0,0.0,0.0,0.0,,
05123,2020,9,2,0,1.0,1.0,,,
05123,2020,10,1,0,0.0,0.0,0.0,,
05123,2020,11,4,1,0.5,0.0,0.25,0.0,0.0
05123,2021,1,1,1,0.0,0.0,0.0,0.0,0.0
05123,2021,4,1,0,0.0,0.0,0.0,,
05123,2021,6,1,0,0.0,0.0,0.0,,
05123,2021,8,4,0,1.0,1.0,,,
05123,2021,9,2,0,0.0,0.0,0.0,,
05123,2021,10,2,0,1.0,0.0,0.0,,
05123,2021,11,1,1,,,,,
05123,2021,12,4,2,0.75,0.5,0.5,0.5,0.0
05123,2022,2,2,0,1.0,1.0,,,
05123,2022,3,4,1,1.0,0.5,0.5,1.0,0.0
05123,2022,4,1,0,1.0,1.0,,,
05123,2022,8,15,0,1.0,0.8571428571428571,0.0,,
05123,2022,10,5,1,1.0,0.75,0.0,1.0,
05123,2022,12,1,0,,,,,
05123,2023,1,2,1,1.0,0.5,1.0,1.0,1.0
05123,2023,8,2,1,1.0,0.5,0.0,1.0,0.0
05125,2008,3,2,0,0.0,0.0,1.0,,
05125,2008,4,4,0,0.5,0.0,0.75,,
05125,2008,5,1,1,0.0,0.0,1.0,0.0,1.0
05125,2008,6,3,1,1.0,0.3333333333333333,0.5,1.0,1.0
05125,2008,7,1,1,0.0,0.0,1.0,0.0,1.0
05125,2008,8,2,0,0.5,0.5,1.0,,
05125,2008,9,1,0,1.0,0.0,0.0,,
05125,2008,10,2,1,0.0,0.0,1.0,0.0,1.0
05125,2008,11,2,0,0.5,0.0,1.0,,
05125,2008,12,1,1,0.0,0.0,1.0,0.0,1.0
05125,2009,1,1,0,1.0,0.0,0.0,,
05125,2009,3,1,0,1.0,1.0,,,
05125,2009,4,4,0,0.25,0.0,0.75,,
05125,2009,6,1,0,1.0,0.0,0.0,,
05125,2009,7,4,1,0.5,0.25,0.6666666666666666,0.0,1.0
05125,2009,8,4,3,0.75,0.0,0.5,0.6666666666666667,0.6666666666666666
05125,2009,9,1,0,0.0,0.0,1.0,,
05125,2009,10,3,1,0.6666666666666667,0.3333333333333333,1.0,0.0,1.0
05125,2009,11,2,1,1.0,0.0,0.0,1.0,0.0
05125,2010,3,3,1,0.6666666666666667,0.3333333333333333,0.5,0.0,1.0
05125,2010,5,13,0,0.46153846153846156,0.07692307692307693,0.6666666666666666,,
05125,2010,7,7,1,0.5,0.16666666666666666,1.0,0.0,1.0
05125,2010,9,5,2,0.8,0.4,0.3333333333333333,0.5,1.0
05125,2010,10,2,0,0.5,0.0,0.5,,
05125,2010,11,1,0,1.0,1.0,,,
05125,2010,12,2,1,1.0,0.0,0.5,1.0,1.0
05125,2011,2,2,0,1.0,0.5,0.0,,
05125,2011,4,2,0,0.0,0.0,1.0,,
05125,2011,6,4,1,0.25,0.0,0.75,0.0,1.0
05125,2011,7,4,1,0.75,0.0,0.25,1.0,0.0
05125,2011,8,3,0,1.0,1.0,,,
05125,2011,9,1,1,0.0,0.0,1.0,0.0,1.0
05125,2011,10,2,0,1.0,0.0,1.0,,
05125,2011,11,1,0,1.0,1.0,,,
05125,2011,12,1,0,0.0,0.0,1.0,,
05125,2012,2,3,1,0.33333333333333337,0.0,0.6666666666666666,1.0,0.0
05125,2012,3,1,1,0.0,0.0,1.0,0.0,1.0
05125,2012,5,3,1,0.33333333333333337,0.0,0.6666666666666666,1.0,0.0
05125,2012,7,5,0,1.0,0.0,0.6,,
05125,2012,8,1,0,1.0,0.0,0.0,,
05125,2012,10,2,0,0.5,0.0,0.5,,
05125,2012,11,2,0,0.0,0.0,1.0,,
05125,2013,1,3,0,0.33333333333333337,0.3333333333333333,1.0,,
05125,2013,2,1,0,0.0,0.0,1.0,,
05125,2013,3,2,0,0.5,0.0,0.5,,
05125,2013,6,9,1,0.4444444444444444,0.1111111111111111,0.75,0.0,1.0
05125,2013,8,1,1,0.0,0.0,1.0,0.0,1.0
05125,2013,10,8,2,0.5,0.25,0.8333333333333334,0.0,1.0
05125,2013,11,1,1,0.0,0.0,1.0,0.0,1.0
05125,2013,12,1,0,1.0,0.0,1.0,,
05125,2014,1,1,0,1.0,0.0,0.0,,
05125,2014,2,5,0,0.19999999999999996,0.0,0.0,,
05125,2014,3,1,1,0.0,0.0,0.0,0.0,0.0
05125,2014,4,1,0,0.0,0.0,0.0,,
05125,2014,6,5,0,0.8,0.2,0.0,,
05125,2014,8,1,0,0.0,0.0,0.0,,
05125,2014,9,4,1,0.25,0.0,0.0,1.0,0.0
05125,2014,10,3,1,0.33333333333333337,0.0,0.0,1.0,0.0
05125,2014,11,2,0,1.0,0.5,1.0,,
05125,2014,12,2,0,0.5,0.0,0.0,,
05125,2015,2,4,1,0.5,0.0,0.25,1.0,0.0
05125,2015,3,2,0,1.0,0.0,0.0,,
05125,2015,6,3,0,0.6666666666666667,0.0,0.0,,
05125,2015,7,4,0,0.5,0.0,0.0,,
05125,2015,8,4,2,0.75,0.25,0.3333333333333333,1.0,1.0
05125,2015,10,4,0,0.25,0.25,0.0,,
05125,2015,11,3,1,0.0,0.0,0.0,0.0,0.0
05125,2015,12,2,0,1.0,0.0,0.5,,
05125,2016,3,1,1,1.0,0.0,0.0,1.0,0.0
05125,2016,4,1,0,1.0,0.0,0.0,,
05125,2016,5,1,1,1.0,0.0,0.0,1.0,0.0
05125,2016,6,2,0,1.0,0.0,0.5,,
05125,2016,10,1,0,1.0,0.0,0.0,,
05125,2016,11,1,0,1.0,0.0,1.0,,
05125,2016,12,3,0,0.33333333333333337,0.3333333333333333,0.0,,
05125,2017,1,1,0,0.0,0.0,0.0,,
05125,2017,2,1,0,1.0,0.0,0.0,,
05125,2017,5,2,0,0.0,0.0,0.0,,
05125,2017,6,2,0,0.0,0.0,0.0,,
05125,2017,7,2,0,1.0,0.0,0.0,,
05125,2017,9,2,0,0.5,0.0,0.0,,
05125,2017,10,2,1,0.0,0.0,0.0,0.0,0.0
05125,2017,11,1,1,1.0,0.0,0.0,1.0,0.0
05125,2018,2,1,0,1.0,1.0,,,
05125,2018,6,2,1,1.0,0.0,0.0,1.0,0.0
05125,2018,8,4,1,0.0,0.0,0.0,0.0,0.0
05125,2018,12,1,0,1.0,1.0,,,
05125,2019,1,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05125,2019,4,2,0,0.0,0.0,0.0,,
05125,2019,6,3,0,1.0,0.0,0.3333333333333333,,
05125,2019,7,3,0,0.6666666666666667,0.0,0.3333333333333333,,
05125,2019,9,3,0,1.0,0.3333333333333333,1.0,,
05125,2019,10,2,0,0.5,0.0,0.0,,
05125,2019,11,7,1,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0
05125,2019,12,1,0,1.0,1.0,,,
05125,2020,1,1,1,1.0,0.0,0.0,1.0,0.0
05125,2020,2,2,0,1.0,0.0,0.0,,
05125,2020,3,4,2,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0
05125,2020,4,1,1,1.0,0.0,1.0,1.0,1.0
05125,2020,5,1,1,1.0,0.0,0.0,1.0,0.0
05125,2020,7,3,0,1.0,0.0,0.0,,
05125,2020,8,2,1,1.0,0.0,0.0,1.0,0.0
05125,2020,10,4,0,0.5,0.0,0.25,,
05125,2020,11,2,0,1.0,0.5,0.0,,
05125,2020,12,1,0,1.0,0.0,0.0,,
05125,2021,1,4,2,0.75,0.0,0.0,1.0,0.0
05125,2021,2,2,0,1.0,1.0,,,
05125,2021,3,6,2,0.5,0.0,0.0,1.0,0.0
05125,2021,4,2,1,1.0,0.0,0.5,1.0,1.0
05125,2021,6,2,0,0.5,0.0,0.0,,
05125,2021,7,5,0,0.5,0.0,0.0,,
05125,2021,8,3,2,0.6666666666666667,0.0,0.6666666666666666,1.0,1.0
05125,2021,9,6,1,0.6666666666666667,0.0,0.16666666666666666,1.0,1.0
05125,2021,10,6,1,0.5,0.0,0.0,1.0,0.0
05125,2021,11,3,0,0.33333333333333337,0.3333333333333333,0.0,,
05125,2021,12,5,0,0.6,0.2,0.0,,
05125,2022,1,1,0,0.0,0.0,0.0,,
05125,2022,3,2,0,0.0,0.0,0.0,,
05125,2022,5,5,2,0.6,0.2,0.25,0.5,0.5
05125,2022,6,2,1,0.0,0.0,0.0,0.0,0.0
05125,2022,8,5,2,0.25,0.25,0.0,0.0,0.0
05125,2022,10,4,0,0.6666666666666667,0.0,0.0,,
05125,2022,11,1,1,0.0,0.0,0.0,0.0,0.0
05125,2023,1,10,2,0.4,0.1,0.1111111111111111,0.0,0.0
05125,2023,3,2,1,0.0,0.0,0.0,0.0,0.0
05125,2023,4,1,0,1.0,0.0,0.0,,
05125,2023,6,2,1,0.5,0.0,0.0,1.0,0.0
05125,2023,7,2,0,1.0,0.5,1.0,,
05125,2023,8,1,0,0.0,0.0,0.0,,
05125,2023,9,2,1,0.0,0.0,0.0,0.0,0.0
05125,2023,10,2,0,1.0,1.0,,,
05125,2023,11,1,0,1.0,0.0,1.0,,
05125,2023,12,4,0,0.75,0.0,0.5,,
05127,2008,4,1,0,0.0,0.0,1.0,,
05127,2008,5,2,1,1.0,0.0,1.0,1.0,1.0
05127,2008,11,1,1,0.0,0.0,1.0,0.0,1.0
05127,2008,12,1,0,1.0,0.0,1.0,,
05127,2009,7,2,0,1.0,0.0,1.0,,
05127,2010,1,2,1,1.0,0.5,1.0,1.0,
05127,2010,2,3,1,1.0,0.6666666666666666,1.0,1.0,1.0
05127,2010,4,3,1,0.33333333333333337,0.0,1.0,0.0,1.0
05127,2010,9,1,1,1.0,0.0,1.0,1.0,1.0
05127,2010,11,2,0,1.0,0.0,1.0,,
05127,2010,12,1,0,1.0,0.0,0.0,,
05127,2012,6,1,0,1.0,0.0,1.0,,
05127,2012,12,1,1,1.0,0.0,1.0,1.0,1.0
05127,2014,2,1,0,1.0,1.0,,,
05127,2015,10,3,1,0.6666666666666667,0.6666666666666666,1.0,0.0,1.0
05127,2015,12,2,0,0.0,0.0,1.0,,
05127,2016,1,1,0,0.0,0.0,1.0,,
05127,2016,3,1,0,1.0,0.0,1.0,,
05127,2016,4,1,0,1.0,1.0,,,
05127,2016,12,1,1,1.0,0.0,1.0,1.0,1.0
05127,2017,2,1,1,0.0,0.0,1.0,0.0,1.0
05127,2017,5,2,0,0.5,0.0,0.5,,
05127,2017,10,1,0,0.0,0.0,1.0,,
05127,2017,12,2,0,1.0,0.5,1.0,,
05127,2018,3,1,0,1.0,0.0,1.0,,
05127,2018,5,1,1,0.0,0.0,1.0,0.0,1.0
05127,2018,11,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05127,2019,6,2,0,1.0,0.0,1.0,,
05127,2020,10,3,0,1.0,0.0,0.3333333333333333,,
05127,2021,5,3,0,1.0,0.0,0.3333333333333333,,
05127,2021,12,1,0,1.0,0.0,1.0,,
05127,2022,5,2,0,0.5,0.5,1.0,,
05127,2022,6,2,0,0.0,0.0,1.0,,
05127,2022,9,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05127,2022,10,1,0,1.0,0.0,1.0,,
05127,2022,12,1,0,0.0,0.0,1.0,,
05127,2023,3,2,1,0.0,0.0,1.0,0.0,1.0
05127,2023,4,2,0,1.0,0.5,0.0,,
05127,2023,10,1,1,0.0,0.0,1.0,0.0,1.0
05127,2023,11,5,0,0.4,0.0,0.8,,
05129,2008,10,1,1,0.0,0.0,1.0,0.0,1.0
05129,2009,10,3,1,0.6666666666666667,0.0,1.0,0.0,1.0
05129,2009,12,1,1,0.0,0.0,1.0,0.0,1.0
05129,2010,8,1,0,1.0,0.0,1.0,,
05129,2010,9,1,0,1.0,1.0,,,
05129,2011,5,1,0,1.0,0.0,0.0,,
05129,2011,6,1,0,1.0,0.0,1.0,,
05129,2011,7,1,1,0.0,0.0,1.0,0.0,1.0
05129,2011,12,1,0,1.0,0.0,0.0,,
05129,2012,4,1,0,0.0,0.0,1.0,,
05129,2012,5,1,0,1.0,1.0,,,
05129,2012,6,1,1,1.0,0.0,0.0,1.0,0.0
05129,2012,7,1,1,1.0,0.0,0.0,1.0,0.0
05129,2012,11,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05129,2013,10,3,0,0.6666666666666667,0.6666666666666666,1.0,,
05129,2013,12,2,0,0.5,0.0,1.0,,
05129,2014,4,2,0,0.0,0.0,1.0,,
05129,2014,8,2,1,0.5,0.0,0.5,1.0,0.0
05129,2014,9,3,0,0.6666666666666667,0.0,0.6666666666666666,,
05129,2014,10,2,0,1.0,0.5,1.0,,
05129,2015,3,2,1,1.0,0.0,0.0,1.0,0.0
05129,2015,7,2,1,1.0,1.0,,1.0,
05129,2015,8,1,0,1.0,0.0,0.0,,
05129,2015,10,2,0,0.5,0.5,1.0,,
05129,2016,5,1,0,1.0,0.0,0.0,,
05129,2016,9,1,0,1.0,1.0,,,
05129,2016,11,1,0,1.0,0.0,0.0,,
05129,2017,5,1,0,1.0,1.0,,,
05129,2018,4,2,0,1.0,1.0,,,
05129,2018,5,1,0,0.0,0.0,1.0,,
05129,2018,8,1,0,1.0,1.0,,,
05129,2018,9,1,0,1.0,1.0,,,
05129,2018,11,2,0,1.0,0.5,1.0,,
05129,2019,4,1,1,0.0,0.0,1.0,0.0,1.0
05129,2019,8,2,0,0.5,0.5,1.0,,
05129,2020,4,1,0,,,,,
05129,2020,5,2,0,0.5,0.0,0.5,,
05129,2020,7,1,0,0.0,0.0,1.0,,
05129,2020,8,2,1,0.5,0.0,0.5,1.0,0.0
05129,2021,2,1,0,1.0,0.0,1.0,,
05129,2021,7,1,1,0.0,0.0,1.0,0.0,1.0
05129,2021,10,2,0,1.0,0.0,0.5,,
05129,2021,11,1,0,0.0,0.0,1.0,,
05129,2021,12,1,1,0.0,0.0,1.0,0.0,1.0
05129,2022,5,1,0,1.0,1.0,,,
05129,2022,6,2,0,0.5,0.0,0.5,,
05129,2022,10,2,1,0.5,0.5,1.0,0.0,1.0
05129,2022,11,2,0,1.0,0.5,0.0,,
05129,2023,7,2,0,0.5,0.5,1.0,,
05129,2023,9,2,0,0.5,0.0,1.0,,
05129,2023,10,1,0,0.0,0.0,1.0,,
05131,2008,1,1,0,0.0,0.0,1.0,,
05131,2008,2,4,0,0.0,0.0,1.0,,
05131,2008,3,2,1,0.5,0.0,0.5,0.0,1.0
05131,2008,5,4,1,0.0,0.0,1.0,0.0,1.0
05131,2008,6,4,2,0.25,0.25,1.0,0.5,1.0
05131,2008,7,1,0,0.0,0.0,1.0,,
05131,2008,9,1,1,0.0,0.0,1.0,0.0,1.0
05131,2008,11,2,1,0.0,0.0,1.0,0.0,1.0
05131,2008,12,2,0,0.0,0.0,1.0,,
05131,2009,1,2,1,0.0,0.0,1.0,0.0,1.0
05131,2009,3,2,1,0.5,0.0,0.5,1.0,0.0
05131,2009,4,4,2,0.25,0.25,1.0,0.5,1.0
05131,2009,6,2,2,0.5,0.0,1.0,0.5,1.0
05131,2009,7,2,2,0.0,0.0,1.0,0.0,1.0
05131,2009,8,1,0,1.0,1.0,,,
05131,2009,9,3,0,0.33333333333333337,0.3333333333333333,1.0,,
05131,2009,10,3,0,0.33333333333333337,0.0,1.0,,
05131,2009,12,2,0,0.5,0.5,1.0,,
05131,2010,1,1,1,0.0,0.0,1.0,0.0,1.0
05131,2010,2,1,1,1.0,1.0,,1.0,
05131,2010,4,3,1,0.33333333333333337,0.3333333333333333,1.0,0.0,1.0
05131,2010,5,2,0,0.5,0.5,1.0,,
05131,2010,6,3,1,0.33333333333333337,0.0,1.0,0.0,1.0
05131,2010,7,3,0,0.6666666666666667,0.3333333333333333,1.0,,
05131,2010,8,1,1,1.0,0.0,1.0,1.0,1.0
05131,2010,11,1,0,0.0,0.0,1.0,,
05131,2010,12,1,0,1.0,0.0,1.0,,
05131,2011,1,5,0,0.4,0.2,1.0,,
05131,2011,4,2,1,0.0,0.0,1.0,0.0,1.0
05131,2011,7,1,0,0.0,0.0,1.0,,
05131,2011,9,2,0,0.0,0.0,1.0,,
05131,2011,12,1,0,0.0,0.0,1.0,,
05131,2012,1,1,1,1.0,0.0,1.0,1.0,1.0
05131,2012,5,2,0,0.0,0.0,1.0,,
05131,2012,10,1,1,0.0,0.0,1.0,0.0,1.0
05131,2012,11,2,1,0.5,0.0,1.0,1.0,1.0
05131,2013,1,1,0,0.0,0.0,1.0,,
05131,2013,3,3,0,0.0,0.0,1.0,,
05131,2013,4,4,0,0.5,0.25,0.6666666666666666,,
05131,2013,6,2,0,0.0,0.0,1.0,,
05131,2013,7,1,0,0.0,0.0,1.0,,
05131,2013,8,2,0,0.5,0.5,1.0,,
05131,2013,10,1,1,0.0,0.0,1.0,0.0,1.0
05131,2013,12,1,0,0.0,0.0,1.0,,
05131,2014,3,2,0,0.5,0.5,1.0,,
05131,2014,6,1,1,0.0,0.0,1.0,0.0,1.0
05131,2014,8,1,0,1.0,1.0,,,
05131,2014,11,3,1,0.33333333333333337,0.0,0.6666666666666666,1.0,0.0
05131,2015,1,2,0,0.5,0.5,1.0,,
05131,2015,2,1,0,0.0,0.0,1.0,,
05131,2015,6,1,1,0.0,0.0,1.0,0.0,1.0
05131,2015,7,2,0,0.0,0.0,1.0,,
05131,2015,11,2,0,1.0,0.5,1.0,,
05131,2016,2,2,0,0.0,0.0,1.0,,
05131,2016,3,1,1,0.0,0.0,1.0,0.0,1.0
05131,2016,4,2,0,0.5,0.5,1.0,,
05131,2016,8,4,0,0.25,0.25,1.0,,
